,Time,Seconds,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
561,2023-01-18 19:26:45.409052,92.35,0.,0.,0.,0.,0.,0.
562,2023-01-18 19:26:45.541640,92.48,0.,0.,0.,0.,0.,0.
563,2023-01-18 19:26:45.673623,92.61,0.,0.,0.,0.,0.,0.
564,2023-01-18 19:26:45.809349,92.75,0.,0.,0.,0.,0.,0.
565,2023-01-18 19:26:45.966537,92.91,0.,0.,0.,0.,0.,0.
566,2023-01-18 19:26:46.104582,93.05,0.,0.,0.,0.,0.,0.
567,2023-01-18 19:26:46.277149,93.22,6.,5.,-34.,0.,0.,0.
568,2023-01-18 19:26:46.406184,93.35,14.,2.,-41.,0.,0.,0.
569,2023-01-18 19:26:46.569681,93.51,8.,3.,-42.,0.,0.,0.
570,2023-01-18 19:26:46.701512,93.64,-5.,-8.,0.,0.,0.,0.
571,2023-01-18 19:26:46.834239,93.78,-25.,-11.,7.,0.,0.,0.
572,2023-01-18 19:26:46.965088,93.91,-26.,-10.,10.,0.,0.,0.
573,2023-01-18 19:26:47.130511,94.07,-27.,-10.,11.,0.,0.,0.
574,2023-01-18 19:26:47.263784,94.21,-20.,-12.,5.,0.,0.,0.
575,2023-01-18 19:26:47.427995,94.37,7.,-7.,-17.,0.,0.,0.
576,2023-01-18 19:26:47.561714,94.5,13.,-3.,-28.,0.,0.,0.
577,2023-01-18 19:26:47.726010,94.67,3.,15.,-61.,0.,0.,0.
578,2023-01-18 19:26:47.857011,94.8,6.,15.,-62.,0.,0.,0.
579,2023-01-18 19:26:48.021969,94.96,6.,13.,-65.,0.,0.,0.
580,2023-01-18 19:26:48.153918,95.1,8.,14.,-65.,0.,0.,0.
581,2023-01-18 19:26:48.276477,95.22,0.,0.,0.,0.,0.,0.
582,2023-01-18 19:26:48.412696,95.35,0.,0.,0.,0.,0.,0.
583,2023-01-18 19:26:48.543362,95.48,0.,0.,0.,0.,0.,0.
584,2023-01-18 19:26:48.676259,95.62,0.,0.,0.,0.,0.,0.
585,2023-01-18 19:26:48.807918,95.75,0.,0.,0.,0.,0.,0.
586,2023-01-18 19:26:48.973486,95.91,0.,0.,0.,0.,0.,0.
587,2023-01-18 19:26:49.099426,96.04,0.,0.,0.,0.,0.,0.
588,2023-01-18 19:26:49.234085,96.18,0.,0.,0.,0.,0.,0.
589,2023-01-18 19:26:49.366645,96.31,0.,0.,0.,0.,0.,0.
590,2023-01-18 19:26:49.536045,96.48,0.,0.,0.,0.,0.,0.
591,2023-01-18 19:26:49.700397,96.64,0.,0.,0.,0.,0.,0.
592,2023-01-18 19:26:49.827247,96.77,0.,0.,0.,0.,0.,0.
593,2023-01-18 19:26:49.959578,96.9,0.,0.,0.,0.,0.,0.
594,2023-01-18 19:26:50.123041,97.06,0.,0.,0.,0.,0.,0.
595,2023-01-18 19:26:50.222466,97.16,0.,0.,0.,0.,0.,0.
596,2023-01-18 19:26:50.325730,97.27,0.,0.,0.,0.,0.,0.
597,2023-01-18 19:26:50.457088,97.4,0.,0.,0.,0.,0.,0.
598,2023-01-18 19:26:50.585923,97.53,0.,0.,0.,0.,0.,0.
599,2023-01-18 19:26:50.718340,97.66,0.,0.,0.,0.,0.,0.
600,2023-01-18 19:26:50.815877,97.76,0.,0.,0.,0.,0.,0.
601,2023-01-18 19:26:50.915803,97.86,0.,0.,0.,0.,0.,0.
602,2023-01-18 19:26:51.048796,97.99,0.,0.,0.,0.,0.,0.
603,2023-01-18 19:26:51.146286,98.09,0.,0.,0.,0.,0.,0.
604,2023-01-18 19:26:51.245512,98.19,0.,0.,0.,0.,0.,0.
605,2023-01-18 19:26:51.345634,98.29,0.,0.,0.,0.,0.,0.
606,2023-01-18 19:26:51.444166,98.39,0.,0.,0.,0.,0.,0.
607,2023-01-18 19:26:51.543655,98.48,0.,0.,0.,0.,0.,0.
608,2023-01-18 19:26:51.641541,98.58,0.,0.,0.,0.,0.,0.
609,2023-01-18 19:26:51.774900,98.72,0.,0.,0.,0.,0.,0.
610,2023-01-18 19:26:51.906100,98.85,0.,0.,0.,0.,0.,0.
611,2023-01-18 19:26:52.039165,98.98,0.,0.,0.,0.,0.,0.
612,2023-01-18 19:26:52.170695,99.11,0.,0.,0.,0.,0.,0.
613,2023-01-18 19:26:52.303414,99.24,0.,0.,0.,0.,0.,0.
614,2023-01-18 19:26:52.435923,99.38,0.,0.,0.,0.,0.,0.
615,2023-01-18 19:26:52.601293,99.54,0.,0.,0.,0.,0.,0.
616,2023-01-18 19:26:52.746807,99.69,25.,-6.,-47.,0.,0.,0.
617,2023-01-18 19:26:52.906792,99.85,9.,6.,-31.,0.,0.,0.
618,2023-01-18 19:26:53.037981,99.98,-6.,-9.,9.,0.,0.,0.
619,2023-01-18 19:26:53.203094,100.14,-12.,-9.,10.,0.,0.,0.
620,2023-01-18 19:26:53.369646,100.31,-10.,-9.,10.,0.,0.,0.
621,2023-01-18 19:26:53.533838,100.48,-4.,-9.,0.,0.,0.,0.
622,2023-01-18 19:26:53.663643,100.6,-5.,14.,-42.,0.,0.,0.
623,2023-01-18 19:26:53.796866,100.74,4.,14.,-49.,0.,0.,0.
624,2023-01-18 19:26:53.963110,100.9,5.,15.,-58.,0.,0.,0.
625,2023-01-18 19:26:54.093904,101.04,7.,13.,-62.,0.,0.,0.
626,2023-01-18 19:26:54.227819,101.17,8.,10.,-62.,0.,0.,0.
627,2023-01-18 19:26:54.390682,101.33,8.,9.,-64.,0.,0.,0.
628,2023-01-18 19:26:54.523135,101.46,23.,4.,-39.,0.,0.,0.
629,2023-01-18 19:26:54.688658,101.63,10.,8.,-66.,0.,0.,0.
630,2023-01-18 19:26:54.820318,101.76,7.,11.,-67.,0.,0.,0.
631,2023-01-18 19:26:54.986025,101.93,25.,2.,-37.,0.,0.,0.
632,2023-01-18 19:26:55.150968,102.09,8.,11.,-67.,0.,0.,0.
633,2023-01-18 19:26:55.316298,102.26,5.,12.,-66.,0.,0.,0.
634,2023-01-18 19:26:55.481822,102.42,7.,13.,-64.,0.,0.,0.
635,2023-01-18 19:26:55.579255,102.52,10.,10.,-64.,0.,0.,0.
636,2023-01-18 19:26:55.679015,102.62,12.,8.,-63.,0.,0.,0.
637,2023-01-18 19:26:55.777611,102.72,10.,8.,-64.,0.,0.,0.
638,2023-01-18 19:26:55.877883,102.82,10.,9.,-64.,0.,0.,0.
639,2023-01-18 19:26:56.008667,102.95,7.,11.,-63.,0.,0.,0.
640,2023-01-18 19:26:56.138899,103.08,7.,12.,-64.,0.,0.,0.
641,2023-01-18 19:26:56.238026,103.18,6.,12.,-63.,0.,0.,0.
642,2023-01-18 19:26:56.371070,103.31,6.,10.,-66.,0.,0.,0.
643,2023-01-18 19:26:56.468318,103.41,8.,6.,-64.,0.,0.,0.
644,2023-01-18 19:26:56.567977,103.51,10.,6.,-64.,0.,0.,0.
645,2023-01-18 19:26:56.701100,103.64,10.,6.,-64.,0.,0.,0.
646,2023-01-18 19:26:56.798302,103.74,15.,3.,-59.,0.,0.,0.
647,2023-01-18 19:26:56.931563,103.87,7.,9.,-65.,0.,0.,0.
648,2023-01-18 19:26:57.096471,104.04,7.,9.,-63.,0.,0.,0.
649,2023-01-18 19:26:57.229512,104.17,2.,12.,-64.,0.,0.,0.
650,2023-01-18 19:26:57.363848,104.31,5.,9.,-63.,0.,0.,0.
651,2023-01-18 19:26:57.493449,104.43,5.,9.,-59.,0.,0.,0.
652,2023-01-18 19:26:57.657679,104.6,7.,3.,-45.,0.,0.,0.
653,2023-01-18 19:26:57.789937,104.73,2.,1.,-40.,0.,0.,0.
654,2023-01-18 19:26:57.921716,104.86,6.,-0.,2.,0.,0.,0.
655,2023-01-18 19:26:58.055670,105.0,2.,-0.,4.,0.,0.,0.
656,2023-01-18 19:26:58.218537,105.16,-0.,1.,3.,0.,0.,0.
657,2023-01-18 19:26:58.350770,105.29,2.,2.,5.,0.,0.,0.
658,2023-01-18 19:26:58.483462,105.42,5.,0.,8.,0.,0.,0.
659,2023-01-18 19:26:58.649757,105.59,3.,1.,-11.,0.,0.,0.
660,2023-01-18 19:26:58.778995,105.72,-2.,2.,-27.,0.,0.,0.
661,2023-01-18 19:26:58.912774,105.85,-13.,7.,-13.,0.,0.,0.
662,2023-01-18 19:26:59.035291,105.98,0.,0.,0.,0.,0.,0.
663,2023-01-18 19:26:59.146252,106.09,1.,-7.,-24.,0.,0.,0.
664,2023-01-18 19:26:59.322222,106.26,-9.,10.,12.,-14.,1.,40.
665,2023-01-18 19:26:59.483749,106.42,3.,-11.,8.,-13.,1.,44.
666,2023-01-18 19:26:59.615802,106.56,5.,-8.,4.,-13.,1.,43.
667,2023-01-18 19:26:59.780308,106.72,5.,-7.,5.,-12.,1.,43.
668,2023-01-18 19:26:59.912676,106.85,19.,-8.,-5.,-11.,1.,42.
669,2023-01-18 19:27:00.246051,107.19,23.,-7.,-4.,-11.,1.,44.
670,2023-01-18 19:27:00.373903,107.32,-16.,3.,11.,-11.,1.,45.
671,2023-01-18 19:27:00.505974,107.45,-15.,4.,12.,-11.,1.,45.
672,2023-01-18 19:27:00.670085,107.61,-15.,3.,11.,-10.,1.,46.
673,2023-01-18 19:27:00.803491,107.74,-10.,3.,13.,-10.,1.,47.
674,2023-01-18 19:27:00.967929,107.91,-10.,-3.,7.,-10.,1.,48.
675,2023-01-18 19:27:01.101779,108.04,-10.,3.,12.,-11.,1.,50.
676,2023-01-18 19:27:01.266874,108.21,-12.,3.,12.,-12.,1.,53.
677,2023-01-18 19:27:01.398221,108.34,-12.,2.,10.,-13.,1.,54.
678,2023-01-18 19:27:01.528526,108.47,-14.,1.,13.,-14.,1.,57.
679,2023-01-18 19:27:01.662278,108.6,-10.,1.,12.,-15.,1.,57.
680,2023-01-18 19:27:01.793367,108.73,-9.,0.,12.,-15.,1.,58.
681,2023-01-18 19:27:01.927360,108.87,-10.,0.,6.,-14.,1.,57.
682,2023-01-18 19:27:02.057469,109.0,-11.,0.,1.,-13.,0.,57.
683,2023-01-18 19:27:02.190213,109.13,-9.,-0.,0.,-12.,0.,56.
684,2023-01-18 19:27:02.322116,109.26,-14.,1.,-6.,-11.,1.,56.
685,2023-01-18 19:27:02.484920,109.43,-12.,-1.,-7.,-10.,1.,57.
686,2023-01-18 19:27:02.617790,109.56,-9.,1.,-3.,-10.,1.,60.
687,2023-01-18 19:27:02.783368,109.72,-17.,1.,-3.,-10.,1.,60.
688,2023-01-18 19:27:02.882908,109.82,-15.,2.,0.,-11.,1.,60.
689,2023-01-18 19:27:03.014660,109.96,-9.,1.,6.,-12.,0.,59.
690,2023-01-18 19:27:03.144884,110.09,-5.,1.,12.,-13.,0.,59.
691,2023-01-18 19:27:03.278010,110.22,-6.,0.,16.,-15.,0.,59.
692,2023-01-18 19:27:03.410286,110.35,-6.,1.,16.,-16.,0.,59.
693,2023-01-18 19:27:03.542030,110.48,-18.,2.,13.,-17.,1.,59.
694,2023-01-18 19:27:03.674475,110.62,-15.,1.,16.,-17.,1.,59.
695,2023-01-18 19:27:03.806611,110.75,-15.,0.,15.,-17.,1.,60.
696,2023-01-18 19:27:03.971312,110.91,-16.,-2.,5.,-16.,1.,59.
697,2023-01-18 19:27:04.103724,111.04,-12.,-1.,-11.,-14.,1.,59.
698,2023-01-18 19:27:04.249795,111.19,0.,0.,0.,0.,0.,0.
699,2023-01-18 19:27:04.346955,111.29,0.,0.,0.,0.,0.,0.
700,2023-01-18 19:27:04.479895,111.42,0.,0.,0.,0.,0.,0.
701,2023-01-18 19:27:04.611799,111.55,0.,0.,0.,0.,0.,0.
702,2023-01-18 19:27:04.745048,111.69,0.,0.,0.,0.,0.,0.
703,2023-01-18 19:27:04.875719,111.82,0.,0.,0.,0.,0.,0.
704,2023-01-18 19:27:05.042242,111.98,0.,0.,0.,0.,0.,0.
705,2023-01-18 19:27:05.206942,112.15,0.,0.,0.,0.,0.,0.
706,2023-01-18 19:27:05.372383,112.31,0.,0.,0.,0.,0.,0.
707,2023-01-18 19:27:05.503638,112.44,0.,0.,0.,0.,0.,0.
708,2023-01-18 19:27:05.668678,112.61,0.,0.,0.,0.,0.,0.
709,2023-01-18 19:27:05.799256,112.74,0.,0.,0.,0.,0.,0.
710,2023-01-18 19:27:05.963449,112.9,0.,0.,0.,0.,0.,0.
711,2023-01-18 19:27:06.097599,113.04,0.,0.,0.,0.,0.,0.
712,2023-01-18 19:27:06.228655,113.17,0.,0.,0.,0.,0.,0.
713,2023-01-18 19:27:06.392950,113.33,0.,0.,0.,0.,0.,0.
714,2023-01-18 19:27:06.525486,113.47,0.,0.,0.,0.,0.,0.
715,2023-01-18 19:27:06.691634,113.63,0.,0.,0.,0.,0.,0.
716,2023-01-18 19:27:06.823012,113.76,0.,0.,0.,0.,0.,0.
717,2023-01-18 19:27:07.001644,113.94,3.,-5.,-6.,0.,0.,0.
718,2023-01-18 19:27:07.164551,114.11,2.,-6.,-4.,0.,0.,0.
719,2023-01-18 19:27:07.307725,114.25,26.,-7.,-7.,-11.,1.,37.
720,2023-01-18 19:27:07.470435,114.41,36.,-5.,-9.,-11.,1.,35.
721,2023-01-18 19:27:07.603754,114.54,37.,-2.,-5.,-12.,1.,35.
722,2023-01-18 19:27:07.767470,114.71,34.,-0.,0.,-13.,0.,35.
723,2023-01-18 19:27:07.965971,114.91,13.,-1.,18.,-14.,1.,36.
724,2023-01-18 19:27:08.128423,115.07,-15.,-1.,10.,-13.,0.,35.
725,2023-01-18 19:27:08.295418,115.24,-19.,-4.,5.,-12.,0.,35.
726,2023-01-18 19:27:08.460602,115.4,-13.,-4.,-12.,-10.,-0.,35.
727,2023-01-18 19:27:08.625424,115.57,1.,-1.,-28.,-8.,-0.,37.
728,2023-01-18 19:27:09.017152,115.96,-7.,0.,-25.,0.,0.,0.
729,2023-01-18 19:27:09.174576,116.12,-4.,-2.,-29.,0.,0.,0.
730,2023-01-18 19:27:09.352871,116.29,-16.,-4.,-6.,-8.,1.,40.
731,2023-01-18 19:27:09.514980,116.46,-18.,-4.,-4.,-8.,1.,41.
732,2023-01-18 19:27:09.681340,116.62,-19.,-3.,-5.,-8.,1.,42.
733,2023-01-18 19:27:09.844831,116.79,-23.,-5.,-10.,-6.,1.,41.
734,2023-01-18 19:27:10.043670,116.98,-7.,-5.,-29.,-4.,1.,41.
735,2023-01-18 19:27:10.239928,117.18,-4.,-0.,-38.,-3.,0.,48.
736,2023-01-18 19:27:10.464644,117.41,0.,0.,0.,0.,0.,0.
737,2023-01-18 19:27:10.618633,117.56,0.,0.,0.,0.,0.,0.
738,2023-01-18 19:27:10.811220,117.75,-18.,-2.,-15.,0.,1.,40.
739,2023-01-18 19:27:11.002025,117.94,-19.,-1.,-16.,-0.,1.,39.
740,2023-01-18 19:27:11.165561,118.11,-18.,-1.,-14.,-1.,1.,40.
741,2023-01-18 19:27:11.364470,118.31,-10.,-1.,-10.,-1.,0.,40.
742,2023-01-18 19:27:11.528437,118.47,-6.,-2.,-12.,-1.,-0.,40.
743,2023-01-18 19:27:11.693955,118.64,-10.,-1.,-13.,-1.,-0.,40.
744,2023-01-18 19:27:11.893005,118.83,-7.,-2.,-12.,-1.,-0.,39.
745,2023-01-18 19:27:12.090195,119.03,-8.,-2.,-11.,-1.,-0.,39.
746,2023-01-18 19:27:12.554462,119.5,-5.,-2.,-20.,0.,-0.,37.
747,2023-01-18 19:27:12.784591,119.73,-12.,-3.,-19.,1.,-0.,37.
748,2023-01-18 19:27:13.084481,120.03,-7.,-3.,-21.,2.,-0.,36.
749,2023-01-18 19:27:13.279361,120.22,-6.,-4.,-17.,3.,-0.,36.
750,2023-01-18 19:27:13.476961,120.42,-7.,-3.,-11.,3.,-0.,37.
751,2023-01-18 19:27:13.674339,120.62,-9.,-2.,-13.,3.,-0.,38.
752,2023-01-18 19:27:13.872114,120.81,-11.,-1.,-11.,1.,-0.,39.
753,2023-01-18 19:27:14.071608,121.01,-12.,-2.,-10.,0.,-0.,39.
754,2023-01-18 19:27:14.203169,121.14,-18.,-5.,-19.,0.,-0.,39.
755,2023-01-18 19:27:14.400211,121.34,-15.,-7.,-21.,-0.,-0.,39.
756,2023-01-18 19:27:14.869130,121.81,-25.,-6.,-5.,-3.,0.,40.
757,2023-01-18 19:27:15.062407,122.0,-31.,-3.,-10.,-3.,1.,39.
758,2023-01-18 19:27:15.291784,122.23,-34.,-5.,-11.,-3.,1.,37.
759,2023-01-18 19:27:15.453909,122.4,-35.,-4.,-11.,-3.,1.,36.
760,2023-01-18 19:27:15.920714,122.86,-8.,-1.,-43.,-0.,0.,38.
761,2023-01-18 19:27:16.082680,123.02,-7.,-1.,-45.,-0.,-0.,37.
762,2023-01-18 19:27:16.239396,123.18,-6.,0.,-45.,0.,0.,0.
763,2023-01-18 19:27:16.381801,123.32,-6.,-0.,-49.,2.,-0.,40.
764,2023-01-18 19:27:16.544070,123.49,-6.,-1.,-52.,3.,-0.,40.
765,2023-01-18 19:27:16.675865,123.62,-2.,-0.,-59.,3.,-1.,37.
766,2023-01-18 19:27:16.841677,123.78,-0.,-1.,-62.,3.,-1.,36.
767,2023-01-18 19:27:17.006677,123.95,4.,0.,-56.,4.,-1.,35.
768,2023-01-18 19:27:17.172233,124.11,7.,-1.,-45.,4.,-1.,35.
769,2023-01-18 19:27:17.336127,124.28,1.,-3.,-36.,5.,-1.,35.
770,2023-01-18 19:27:17.501891,124.44,2.,-3.,-36.,6.,-1.,35.
771,2023-01-18 19:27:17.633039,124.57,1.,-5.,-40.,6.,-1.,35.
772,2023-01-18 19:27:17.799691,124.74,-2.,-7.,-40.,7.,-1.,35.
773,2023-01-18 19:27:17.997869,124.94,-1.,-4.,-41.,8.,-1.,36.
774,2023-01-18 19:27:18.162683,125.1,-2.,-4.,-36.,8.,-1.,36.
775,2023-01-18 19:27:18.326979,125.27,-4.,-3.,-33.,8.,-1.,38.
776,2023-01-18 19:27:18.491484,125.43,-12.,-2.,-19.,6.,-0.,38.
777,2023-01-18 19:27:18.656183,125.6,-6.,-0.,-27.,5.,-1.,37.
778,2023-01-18 19:27:18.820976,125.76,-2.,1.,-31.,5.,-1.,37.
779,2023-01-18 19:27:18.985847,125.93,3.,-1.,-31.,5.,-1.,37.
780,2023-01-18 19:27:19.151165,126.09,1.,-1.,-31.,4.,-1.,37.
781,2023-01-18 19:27:19.315986,126.26,0.,-3.,-29.,4.,-1.,38.
782,2023-01-18 19:27:19.481336,126.42,2.,-1.,-26.,4.,-1.,38.
783,2023-01-18 19:27:19.645828,126.59,1.,-2.,-24.,3.,-1.,38.
784,2023-01-18 19:27:19.811685,126.75,4.,-0.,-21.,2.,-1.,38.
785,2023-01-18 19:27:19.977265,126.92,2.,-0.,-17.,2.,-1.,39.
786,2023-01-18 19:27:20.139641,127.08,-0.,-1.,-17.,1.,-1.,39.
787,2023-01-18 19:27:20.273946,127.22,2.,-1.,-17.,1.,-1.,39.
788,2023-01-18 19:27:20.438899,127.38,0.,-3.,-17.,1.,-1.,38.
789,2023-01-18 19:27:20.603495,127.54,1.,-4.,-25.,2.,-1.,37.
790,2023-01-18 19:27:20.767497,127.71,-13.,4.,9.,3.,-1.,36.
791,2023-01-18 19:27:20.932858,127.87,-15.,-2.,-23.,3.,0.,36.
792,2023-01-18 19:27:21.098773,128.04,-18.,-3.,-24.,4.,0.,36.
793,2023-01-18 19:27:21.297846,128.24,-18.,-3.,-23.,4.,0.,36.
794,2023-01-18 19:27:21.495853,128.44,-17.,-2.,-20.,4.,0.,36.
795,2023-01-18 19:27:21.657875,128.6,-11.,-4.,-24.,4.,-0.,36.
796,2023-01-18 19:27:21.822966,128.76,-6.,-2.,-23.,4.,-1.,37.
797,2023-01-18 19:27:21.990080,128.93,-5.,-3.,-20.,4.,-1.,37.
798,2023-01-18 19:27:22.153400,129.09,-5.,-2.,-21.,4.,-1.,37.
799,2023-01-18 19:27:22.318317,129.26,-4.,-2.,-23.,3.,-1.,37.
800,2023-01-18 19:27:22.483490,129.42,-4.,-2.,-22.,3.,-1.,37.
801,2023-01-18 19:27:22.648851,129.59,-3.,-2.,-21.,3.,-1.,37.
802,2023-01-18 19:27:22.848376,129.79,1.,-1.,-28.,3.,-1.,37.
803,2023-01-18 19:27:23.013168,129.95,-4.,-2.,-27.,4.,-1.,37.
804,2023-01-18 19:27:23.178079,130.12,-4.,-3.,-31.,4.,-1.,37.
805,2023-01-18 19:27:23.340867,130.28,-1.,-4.,-36.,5.,-1.,36.
806,2023-01-18 19:27:23.508364,130.45,-2.,5.,4.,6.,-1.,36.
807,2023-01-18 19:27:23.639791,130.58,2.,-4.,-44.,7.,-1.,36.
808,2023-01-18 19:27:23.803669,130.74,-2.,-6.,-40.,8.,-1.,36.
809,2023-01-18 19:27:24.002806,130.94,-8.,-6.,-24.,8.,-1.,37.
810,2023-01-18 19:27:24.133866,131.08,-9.,-5.,-25.,7.,-1.,38.
811,2023-01-18 19:27:24.298679,131.24,-5.,-6.,-19.,6.,-1.,39.
812,2023-01-18 19:27:24.431609,131.37,-4.,-4.,-13.,5.,-1.,40.
813,2023-01-18 19:27:24.597508,131.54,2.,-3.,22.,4.,-1.,49.
814,2023-01-18 19:27:24.751765,131.69,-13.,-3.,-6.,0.,0.,0.
815,2023-01-18 19:27:24.906017,131.85,0.,0.,0.,0.,0.,0.
816,2023-01-18 19:27:25.086229,132.03,0.,0.,0.,0.,0.,0.
817,2023-01-18 19:27:25.213579,132.15,0.,0.,0.,0.,0.,0.
818,2023-01-18 19:27:25.376901,132.32,0.,0.,0.,0.,0.,0.
819,2023-01-18 19:27:25.543680,132.48,0.,0.,0.,0.,0.,0.
820,2023-01-18 19:27:25.674523,132.62,0.,0.,0.,0.,0.,0.
821,2023-01-18 19:27:25.844681,132.79,-14.,-5.,14.,0.,0.,0.
822,2023-01-18 19:27:25.986062,132.93,-16.,-6.,5.,-15.,1.,39.
823,2023-01-18 19:27:26.147967,133.09,-5.,5.,36.,-18.,2.,48.
824,2023-01-18 19:27:26.313219,133.25,-3.,3.,40.,-22.,2.,54.
825,2023-01-18 19:27:26.444258,133.39,-10.,-4.,6.,-23.,1.,52.
826,2023-01-18 19:27:26.608681,133.55,-9.,-1.,7.,-26.,1.,56.
827,2023-01-18 19:27:26.776115,133.72,-7.,-1.,14.,-36.,0.,81.
828,2023-01-18 19:27:26.931109,133.87,-21.,2.,4.,0.,0.,0.
829,2023-01-18 19:27:27.085244,134.03,0.,0.,0.,0.,0.,0.
830,2023-01-18 19:27:27.217613,134.16,0.,0.,0.,0.,0.,0.
831,2023-01-18 19:27:27.347485,134.29,0.,0.,0.,0.,0.,0.
832,2023-01-18 19:27:27.481004,134.42,0.,0.,0.,0.,0.,0.
833,2023-01-18 19:27:27.613971,134.56,0.,0.,0.,0.,0.,0.
834,2023-01-18 19:27:27.746462,134.69,0.,0.,0.,0.,0.,0.
835,2023-01-18 19:27:27.944387,134.89,0.,0.,0.,0.,0.,0.
836,2023-01-18 19:27:28.087496,135.03,-7.,6.,3.,0.,0.,0.
837,2023-01-18 19:27:28.213895,135.16,-11.,-9.,-6.,0.,0.,0.
838,2023-01-18 19:27:28.347337,135.29,-13.,-8.,-15.,0.,0.,0.
839,2023-01-18 19:27:28.511501,135.45,-8.,-5.,-13.,0.,0.,0.
840,2023-01-18 19:27:28.643682,135.58,-12.,4.,21.,0.,0.,0.
841,2023-01-18 19:27:28.810829,135.75,-11.,3.,24.,0.,0.,0.
842,2023-01-18 19:27:28.941038,135.88,-6.,4.,28.,0.,0.,0.
843,2023-01-18 19:27:29.107185,136.05,-3.,5.,32.,0.,0.,0.
844,2023-01-18 19:27:29.238685,136.18,-1.,5.,33.,0.,0.,0.
845,2023-01-18 19:27:29.371310,136.31,-0.,5.,34.,0.,0.,0.
846,2023-01-18 19:27:29.536398,136.48,-1.,3.,35.,0.,0.,0.
847,2023-01-18 19:27:29.701110,136.64,3.,3.,39.,0.,0.,0.
848,2023-01-18 19:27:29.833500,136.77,6.,4.,40.,0.,0.,0.
849,2023-01-18 19:27:29.965209,136.91,3.,5.,39.,0.,0.,0.
850,2023-01-18 19:27:30.099008,137.04,6.,4.,42.,0.,0.,0.
851,2023-01-18 19:27:30.228979,137.17,4.,2.,43.,0.,0.,0.
852,2023-01-18 19:27:30.360785,137.3,2.,4.,41.,0.,0.,0.
853,2023-01-18 19:27:30.492740,137.43,3.,2.,42.,0.,0.,0.
854,2023-01-18 19:27:30.626421,137.57,1.,2.,40.,0.,0.,0.
855,2023-01-18 19:27:30.757800,137.7,-0.,1.,35.,0.,0.,0.
856,2023-01-18 19:27:30.923942,137.87,0.,-0.,24.,0.,0.,0.
857,2023-01-18 19:27:31.055431,138.0,8.,-1.,22.,0.,0.,0.
858,2023-01-18 19:27:31.218870,138.16,13.,1.,-20.,0.,0.,0.
859,2023-01-18 19:27:31.350744,138.29,20.,1.,-20.,0.,0.,0.
860,2023-01-18 19:27:31.515536,138.46,20.,2.,-25.,0.,0.,0.
861,2023-01-18 19:27:31.646364,138.59,23.,-0.,-25.,0.,0.,0.
862,2023-01-18 19:27:31.778654,138.72,19.,-0.,-22.,0.,0.,0.
863,2023-01-18 19:27:31.944575,138.89,23.,-5.,-29.,0.,0.,0.
864,2023-01-18 19:27:32.134170,139.08,0.,0.,0.,0.,0.,0.
865,2023-01-18 19:27:32.298882,139.24,0.,0.,0.,0.,0.,0.
866,2023-01-18 19:27:32.466538,139.41,0.,0.,0.,0.,0.,0.
867,2023-01-18 19:27:32.596838,139.54,0.,0.,0.,0.,0.,0.
868,2023-01-18 19:27:32.727859,139.67,0.,0.,0.,0.,0.,0.
869,2023-01-18 19:27:32.859751,139.8,0.,0.,0.,0.,0.,0.
870,2023-01-18 19:27:33.161359,140.1,0.,0.,0.,0.,0.,0.
871,2023-01-18 19:27:33.335876,140.28,25.,-4.,-11.,0.,0.,0.
872,2023-01-18 19:27:33.497823,140.44,20.,-10.,-9.,0.,0.,0.
873,2023-01-18 19:27:33.663923,140.61,19.,-18.,-6.,0.,0.,0.
874,2023-01-18 19:27:33.792526,140.73,20.,-22.,-9.,0.,0.,0.
875,2023-01-18 19:27:33.925488,140.87,11.,-28.,-9.,0.,0.,0.
876,2023-01-18 19:27:34.057792,141.0,-9.,31.,8.,0.,0.,0.
877,2023-01-18 19:27:34.222868,141.16,-17.,28.,2.,0.,0.,0.
878,2023-01-18 19:27:34.354358,141.3,-22.,25.,2.,0.,0.,0.
879,2023-01-18 19:27:34.518150,141.46,-21.,25.,2.,0.,0.,0.
880,2023-01-18 19:27:34.650558,141.59,-23.,23.,3.,0.,0.,0.
881,2023-01-18 19:27:34.849755,141.79,-18.,24.,4.,0.,0.,0.
882,2023-01-18 19:27:34.981074,141.92,-16.,27.,7.,0.,0.,0.
883,2023-01-18 19:27:35.144944,142.09,-18.,34.,11.,0.,0.,0.
884,2023-01-18 19:27:35.277871,142.22,-13.,38.,9.,0.,0.,0.
885,2023-01-18 19:27:35.442980,142.38,-11.,38.,9.,0.,0.,0.
886,2023-01-18 19:27:35.607997,142.55,-9.,37.,11.,0.,0.,0.
887,2023-01-18 19:27:35.775190,142.72,-6.,37.,13.,0.,0.,0.
888,2023-01-18 19:27:35.905315,142.85,-7.,37.,14.,0.,0.,0.
889,2023-01-18 19:27:36.071670,143.01,-10.,38.,14.,0.,0.,0.
890,2023-01-18 19:27:36.201790,143.14,-6.,37.,13.,0.,0.,0.
891,2023-01-18 19:27:36.366816,143.31,-8.,37.,15.,0.,0.,0.
892,2023-01-18 19:27:36.498481,143.44,-9.,37.,13.,0.,0.,0.
893,2023-01-18 19:27:36.662659,143.6,-8.,37.,13.,0.,0.,0.
894,2023-01-18 19:27:36.810279,143.75,-5.,37.,12.,-17.,-0.,40.
