Time,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
2023-01-18 19:25:14.898396,0.11,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.060979,1.96,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.188231,2.1,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.329061,2.23,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.485214,2.36,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.640796,2.52,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.792149,2.65,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.954278,2.82,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.100463,2.99,[-30.  19. -57. -46. -22. 105.]
2023-01-18 19:25:16.225228,3.12,[-16.  11. -49. -45. -21. 100.]
2023-01-18 19:25:16.614960,3.25,[-12.   0. -42. -48. -22. 105.]
2023-01-18 19:25:16.779396,3.64,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.911932,3.78,[-26.  10. -39. -67. -31. 143.]
2023-01-18 19:25:17.043397,3.94,[-31.  11. -38.   0.   0.   0.]
2023-01-18 19:25:17.187845,4.07,[-32.   9. -34. -53. -23. 102.]
2023-01-18 19:25:17.338242,4.2,[-37.  13. -39. -52. -22. 100.]
2023-01-18 19:25:17.481699,4.37,[-33.  12. -40. -53. -23. 101.]
2023-01-18 19:25:17.640102,4.5,[-37.  13. -39. -53. -22.  99.]
2023-01-18 19:25:17.779814,4.67,[-36.  14. -40. -51. -21.  94.]
2023-01-18 19:25:17.949755,4.8,[-36.  15. -37. -52. -21.  95.]
2023-01-18 19:25:18.095345,4.98,[-36.  12. -30. -55. -22. 100.]
2023-01-18 19:25:18.603124,5.14,[-14.   9. -23. -53. -21.  90.]
2023-01-18 19:25:18.890578,5.66,[-18.  10. -32. -54. -22.  93.]
2023-01-18 19:25:19.070502,5.94,[-16.  12. -39. -54. -23.  95.]
2023-01-18 19:25:19.294589,6.1,[-16.  11. -35. -53. -22.  93.]
2023-01-18 19:25:19.487261,6.34,[-14.  10. -35. -53. -22.  94.]
2023-01-18 19:25:19.635016,6.52,[ -9.   8. -33. -53. -22.  95.]
2023-01-18 19:25:20.042966,6.65,[-11.  10. -37. -53. -22.  94.]
2023-01-18 19:25:20.215171,7.08,[-15.  12. -40. -53. -22.  94.]
2023-01-18 19:25:20.350789,7.24,[-15.  10. -36. -53. -22.  94.]
2023-01-18 19:25:20.482985,7.37,[-16.  11. -37. -52. -22.  93.]
2023-01-18 19:25:20.642914,7.5,[-10.   9. -34. -52. -22.  94.]
2023-01-18 19:25:20.789952,7.67,[-10.   9. -31. -52. -22.  93.]
2023-01-18 19:25:20.937664,7.8,[ -7.   8. -32. -52. -22.  93.]
2023-01-18 19:25:21.087041,7.97,[ -9.   8. -32. -52. -23.  94.]
2023-01-18 19:25:21.237726,8.1,[ -7.   7. -30. -53. -23.  94.]
2023-01-18 19:25:21.418426,8.3,[ -8.   8. -30. -53. -23.  95.]
2023-01-18 19:25:21.561786,8.43,[-11.  10. -35. -52. -23.  94.]
2023-01-18 19:25:21.715217,8.59,[-12.  10. -37. -52. -23.  94.]
2023-01-18 19:25:21.837636,8.73,[-10.  10. -35. -52. -23.  94.]
