,Time,Seconds,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
66,2023-01-18 19:02:06.761446,10.7,7.,0.,-13.,0.,0.,0.
67,2023-01-18 19:02:06.905436,10.85,-4.,1.,-15.,-9.,-1.,38.
68,2023-01-18 19:02:07.070039,11.01,9.,-1.,-9.,-7.,-1.,40.
69,2023-01-18 19:02:07.200123,11.14,9.,-1.,-5.,-7.,-1.,42.
70,2023-01-18 19:02:07.364124,11.31,12.,0.,4.,-8.,-1.,43.
71,2023-01-18 19:02:07.529610,11.47,5.,1.,2.,-8.,-2.,43.
72,2023-01-18 19:02:07.660038,11.6,6.,1.,2.,-9.,-2.,42.
73,2023-01-18 19:02:07.825878,11.77,5.,-1.,6.,-10.,-2.,42.
74,2023-01-18 19:02:07.957428,11.9,0.,-0.,4.,-11.,-2.,42.
75,2023-01-18 19:02:08.122891,12.06,1.,0.,3.,-12.,-2.,41.
76,2023-01-18 19:02:08.288077,12.23,2.,0.,3.,-12.,-1.,40.
77,2023-01-18 19:02:08.419757,12.36,5.,-1.,11.,-12.,-2.,40.
78,2023-01-18 19:02:08.585041,12.53,6.,-1.,13.,-13.,-1.,40.
79,2023-01-18 19:02:08.716272,12.66,-1.,0.,4.,-13.,-1.,40.
80,2023-01-18 19:02:08.848970,12.79,1.,1.,3.,-13.,-1.,40.
81,2023-01-18 19:02:09.013741,12.96,2.,0.,3.,-12.,-1.,41.
82,2023-01-18 19:02:09.145840,13.09,4.,-1.,3.,-12.,-2.,41.
83,2023-01-18 19:02:09.311774,13.25,6.,-1.,1.,-12.,-2.,41.
84,2023-01-18 19:02:09.476730,13.42,2.,-1.,1.,-12.,-1.,41.
85,2023-01-18 19:02:09.608064,13.55,2.,1.,9.,-12.,-1.,41.
86,2023-01-18 19:02:09.772584,13.71,1.,-0.,9.,-12.,-1.,41.
87,2023-01-18 19:02:09.905248,13.85,4.,-0.,-3.,-11.,-1.,41.
88,2023-01-18 19:02:10.070240,14.01,-0.,-1.,-3.,-11.,-1.,42.
89,2023-01-18 19:02:10.202766,14.14,3.,0.,2.,-11.,-1.,41.
90,2023-01-18 19:02:10.367567,14.31,-0.,1.,-3.,-11.,-1.,42.
91,2023-01-18 19:02:10.499511,14.44,4.,-2.,8.,-12.,-1.,42.
92,2023-01-18 19:02:10.664568,14.61,1.,2.,-1.,-11.,-1.,42.
93,2023-01-18 19:02:10.861897,14.8,5.,-2.,7.,-11.,-1.,42.
94,2023-01-18 19:02:11.027320,14.97,4.,-1.,10.,-12.,-1.,42.
95,2023-01-18 19:02:11.158701,15.1,3.,-1.,10.,-12.,-1.,42.
96,2023-01-18 19:02:11.290349,15.23,3.,0.,12.,-12.,-1.,42.
97,2023-01-18 19:02:11.422325,15.36,2.,0.,-0.,-11.,-1.,41.
98,2023-01-18 19:02:11.587681,15.53,0.,-1.,-0.,-11.,-2.,41.
99,2023-01-18 19:02:11.719571,15.66,3.,2.,4.,-11.,-1.,42.
100,2023-01-18 19:02:11.883923,15.83,-0.,-2.,-2.,-11.,-1.,42.
101,2023-01-18 19:02:12.050762,15.99,-0.,-2.,-0.,-11.,-1.,42.
102,2023-01-18 19:02:12.214805,16.16,3.,1.,10.,-11.,-1.,42.
103,2023-01-18 19:02:12.346844,16.29,-3.,-1.,2.,-11.,-1.,42.
104,2023-01-18 19:02:12.479523,16.42,6.,1.,10.,-11.,-1.,42.
105,2023-01-18 19:02:12.643934,16.59,0.,-1.,1.,-11.,-1.,42.
106,2023-01-18 19:02:12.809231,16.75,3.,-1.,-0.,-11.,-1.,42.
107,2023-01-18 19:02:12.974478,16.92,6.,1.,8.,-12.,-1.,41.
108,2023-01-18 19:02:13.173440,17.12,5.,-0.,1.,-12.,-1.,41.
109,2023-01-18 19:02:13.304664,17.25,2.,0.,2.,-12.,-1.,41.
110,2023-01-18 19:02:13.436848,17.38,0.,0.,2.,-12.,-1.,41.
111,2023-01-18 19:02:13.601324,17.54,-0.,-0.,2.,-13.,-1.,41.
112,2023-01-18 19:02:13.800391,17.74,1.,-0.,4.,-13.,-1.,41.
113,2023-01-18 19:02:13.965147,17.91,6.,-1.,17.,-13.,-1.,41.
114,2023-01-18 19:02:14.160754,18.1,6.,-1.,16.,-13.,-1.,41.
115,2023-01-18 19:02:14.360088,18.3,0.,0.,4.,-13.,-1.,41.
116,2023-01-18 19:02:14.490759,18.43,1.,0.,4.,-13.,-1.,41.
117,2023-01-18 19:02:14.656669,18.6,0.,1.,4.,-13.,-1.,41.
118,2023-01-18 19:02:15.123907,19.07,-7.,-1.,15.,-13.,-0.,41.
119,2023-01-18 19:02:15.589031,19.53,-28.,0.,8.,-13.,1.,40.
120,2023-01-18 19:02:15.747111,19.69,-30.,-0.,8.,-13.,2.,40.
121,2023-01-18 19:02:16.182546,20.12,-30.,-1.,14.,-15.,1.,40.
122,2023-01-18 19:02:16.341157,20.28,-26.,-4.,12.,-15.,1.,39.
123,2023-01-18 19:02:16.507488,20.45,-17.,-5.,10.,-16.,0.,40.
124,2023-01-18 19:02:16.670545,20.61,-7.,-7.,-1.,-16.,-0.,40.
125,2023-01-18 19:02:16.835937,20.78,-8.,-4.,5.,-17.,-0.,40.
126,2023-01-18 19:02:16.968174,20.91,-7.,-3.,6.,-17.,-0.,39.
127,2023-01-18 19:02:17.099446,21.04,-4.,-2.,8.,-16.,-0.,39.
128,2023-01-18 19:02:17.263001,21.2,-3.,-2.,13.,-15.,-1.,39.
129,2023-01-18 19:02:17.394757,21.34,-8.,1.,-9.,-14.,-1.,38.
130,2023-01-18 19:02:17.527887,21.47,-5.,2.,-3.,-13.,-1.,38.
131,2023-01-18 19:02:17.692413,21.63,-6.,2.,-5.,-12.,-1.,37.
132,2023-01-18 19:02:17.824024,21.77,3.,-3.,3.,-11.,-1.,37.
133,2023-01-18 19:02:17.989706,21.93,0.,-3.,-2.,-10.,-1.,36.
134,2023-01-18 19:02:18.154665,22.1,3.,-3.,-1.,-9.,-1.,36.
135,2023-01-18 19:02:18.320483,22.26,6.,-3.,-7.,-8.,-2.,35.
136,2023-01-18 19:02:18.452861,22.39,-0.,-1.,-3.,-7.,-1.,35.
137,2023-01-18 19:02:18.584547,22.53,1.,2.,-0.,-7.,-1.,36.
138,2023-01-18 19:02:18.748869,22.69,0.,4.,4.,-8.,-1.,36.
139,2023-01-18 19:02:18.914304,22.86,0.,5.,5.,-9.,-1.,37.
140,2023-01-18 19:02:19.046675,22.99,-4.,5.,6.,-10.,-1.,38.
141,2023-01-18 19:02:19.211215,23.15,-4.,5.,8.,-11.,-1.,38.
142,2023-01-18 19:02:19.342086,23.28,-4.,4.,4.,-11.,-1.,39.
143,2023-01-18 19:02:19.509412,23.45,-4.,4.,5.,-11.,-1.,39.
144,2023-01-18 19:02:19.640829,23.58,-1.,4.,-0.,-11.,-1.,39.
145,2023-01-18 19:02:19.806002,23.75,4.,2.,4.,-11.,-1.,40.
146,2023-01-18 19:02:19.938304,23.88,3.,-2.,-4.,-11.,-2.,39.
147,2023-01-18 19:02:20.103318,24.05,3.,-1.,-5.,-11.,-2.,39.
148,2023-01-18 19:02:20.234898,24.18,6.,-2.,-4.,-11.,-2.,40.
149,2023-01-18 19:02:20.432770,24.37,8.,-1.,-4.,-11.,-2.,40.
150,2023-01-18 19:02:20.597070,24.54,11.,1.,-4.,-11.,-2.,40.
151,2023-01-18 19:02:20.761578,24.7,8.,1.,-7.,-11.,-2.,41.
152,2023-01-18 19:02:20.926892,24.87,7.,0.,-8.,-11.,-2.,41.
153,2023-01-18 19:02:21.058616,25.0,4.,-0.,-4.,-11.,-2.,41.
154,2023-01-18 19:02:21.223489,25.17,3.,-1.,-9.,-11.,-2.,40.
155,2023-01-18 19:02:21.356799,25.3,6.,4.,-8.,-10.,-2.,40.
156,2023-01-18 19:02:21.488284,25.43,1.,-4.,-10.,-10.,-2.,40.
157,2023-01-18 19:02:21.653003,25.59,9.,8.,-13.,-10.,-2.,40.
158,2023-01-18 19:02:21.784591,25.73,8.,8.,-9.,-10.,-2.,40.
159,2023-01-18 19:02:21.917417,25.86,4.,-6.,-10.,-10.,-2.,40.
160,2023-01-18 19:02:22.049186,25.99,5.,-5.,-8.,-10.,-2.,40.
161,2023-01-18 19:02:22.214060,26.16,11.,5.,-7.,-10.,-2.,40.
162,2023-01-18 19:02:22.379309,26.32,7.,-3.,-5.,-11.,-2.,40.
163,2023-01-18 19:02:22.510430,26.45,8.,-2.,-6.,-11.,-2.,39.
164,2023-01-18 19:02:22.677154,26.62,5.,-2.,-5.,-11.,-2.,39.
165,2023-01-18 19:02:22.843085,26.78,6.,-0.,-3.,-11.,-2.,39.
166,2023-01-18 19:02:23.006342,26.95,6.,1.,-6.,-11.,-2.,39.
167,2023-01-18 19:02:23.172110,27.11,7.,0.,-3.,-11.,-2.,39.
168,2023-01-18 19:02:23.337008,27.28,6.,1.,-0.,-11.,-2.,39.
169,2023-01-18 19:02:23.468866,27.41,5.,1.,0.,-11.,-2.,39.
170,2023-01-18 19:02:23.599586,27.54,9.,0.,-0.,-11.,-2.,39.
171,2023-01-18 19:02:23.731727,27.67,11.,-1.,9.,-11.,-2.,39.
172,2023-01-18 19:02:23.863945,27.81,10.,-1.,9.,-11.,-2.,39.
173,2023-01-18 19:02:23.995051,27.94,4.,0.,2.,-11.,-2.,39.
174,2023-01-18 19:02:24.128229,28.07,4.,0.,2.,-11.,-2.,39.
175,2023-01-18 19:02:24.293127,28.23,9.,-0.,9.,-11.,-2.,39.
176,2023-01-18 19:02:24.457832,28.4,3.,-1.,-1.,-11.,-2.,39.
177,2023-01-18 19:02:24.622718,28.56,4.,-1.,-3.,-11.,-2.,39.
178,2023-01-18 19:02:24.789083,28.73,4.,-0.,-4.,-11.,-2.,39.
179,2023-01-18 19:02:24.954052,28.9,5.,0.,-3.,-11.,-2.,39.
180,2023-01-18 19:02:25.085730,29.03,4.,1.,-2.,-11.,-2.,39.
181,2023-01-18 19:02:25.217589,29.16,5.,-0.,-5.,-11.,-2.,39.
182,2023-01-18 19:02:25.349326,29.29,7.,1.,-0.,-11.,-2.,39.
183,2023-01-18 19:02:25.513907,29.46,9.,1.,-2.,-11.,-2.,39.
184,2023-01-18 19:02:25.678616,29.62,7.,3.,-5.,-11.,-2.,39.
185,2023-01-18 19:02:25.811642,29.75,7.,2.,-5.,-11.,-1.,40.
186,2023-01-18 19:02:25.976322,29.92,1.,0.,2.,-11.,-1.,39.
187,2023-01-18 19:02:26.108432,30.05,-0.,-2.,4.,-11.,-1.,40.
188,2023-01-18 19:02:26.240681,30.18,2.,-2.,8.,-12.,-1.,39.
189,2023-01-18 19:02:26.406016,30.35,-9.,-1.,1.,-12.,-1.,40.
190,2023-01-18 19:02:26.571389,30.51,-4.,-1.,6.,-12.,-1.,40.
191,2023-01-18 19:02:26.702315,30.64,-1.,2.,-3.,-12.,-1.,40.
192,2023-01-18 19:02:26.834210,30.78,-2.,2.,-4.,-12.,-1.,40.
193,2023-01-18 19:02:27.032552,30.97,1.,1.,-4.,-12.,-1.,39.
194,2023-01-18 19:02:27.163327,31.11,0.,1.,-0.,-12.,-2.,40.
195,2023-01-18 19:02:27.327857,31.27,5.,3.,-1.,-12.,-2.,40.
196,2023-01-18 19:02:27.460548,31.4,7.,4.,-1.,-12.,-2.,40.
197,2023-01-18 19:02:27.593090,31.53,4.,3.,-1.,-12.,-2.,40.
198,2023-01-18 19:02:27.724941,31.67,4.,2.,-2.,-12.,-2.,41.
199,2023-01-18 19:02:27.889962,31.83,3.,2.,-2.,-12.,-2.,41.
200,2023-01-18 19:02:28.022203,31.96,3.,2.,-3.,-11.,-2.,41.
201,2023-01-18 19:02:28.220627,32.16,2.,2.,-0.,-12.,-2.,41.
202,2023-01-18 19:02:28.351929,32.29,3.,-1.,8.,-12.,-1.,40.
203,2023-01-18 19:02:28.517289,32.46,4.,-1.,9.,-12.,-1.,40.
204,2023-01-18 19:02:28.682577,32.62,-0.,-0.,1.,-12.,-1.,40.
205,2023-01-18 19:02:28.812790,32.75,3.,-1.,14.,-12.,-1.,40.
206,2023-01-18 19:02:28.946156,32.89,0.,0.,14.,-12.,-1.,40.
207,2023-01-18 19:02:29.111750,33.05,-1.,2.,12.,-12.,-1.,39.
208,2023-01-18 19:02:29.276414,33.22,-5.,2.,10.,-12.,-1.,40.
209,2023-01-18 19:02:29.408444,33.35,-8.,2.,7.,-12.,-0.,39.
210,2023-01-18 19:02:29.573799,33.52,-4.,1.,4.,-12.,0.,39.
211,2023-01-18 19:02:29.706116,33.65,-7.,2.,11.,-12.,0.,40.
212,2023-01-18 19:02:29.869623,33.81,-8.,2.,6.,-11.,0.,39.
213,2023-01-18 19:02:30.002117,33.94,-12.,2.,3.,-11.,0.,40.
214,2023-01-18 19:02:30.133439,34.08,-12.,2.,1.,-11.,-0.,40.
215,2023-01-18 19:02:30.299010,34.24,-6.,-0.,-3.,-11.,-0.,40.
216,2023-01-18 19:02:30.463824,34.41,-9.,-1.,-3.,-11.,-0.,41.
217,2023-01-18 19:02:30.629087,34.57,-9.,-1.,-9.,-11.,-0.,40.
218,2023-01-18 19:02:30.760755,34.7,-12.,2.,-2.,-11.,-0.,40.
219,2023-01-18 19:02:30.892639,34.83,-8.,2.,4.,-12.,-0.,40.
220,2023-01-18 19:02:31.025083,34.97,-1.,-0.,12.,-12.,-1.,40.
221,2023-01-18 19:02:31.189886,35.13,3.,-2.,15.,-13.,-1.,40.
222,2023-01-18 19:02:31.321984,35.26,4.,-3.,15.,-12.,-1.,39.
223,2023-01-18 19:02:31.487161,35.43,1.,-4.,16.,-12.,-1.,38.
224,2023-01-18 19:02:31.652946,35.59,2.,-4.,14.,-12.,-1.,38.
225,2023-01-18 19:02:31.784455,35.73,0.,-3.,14.,-12.,-1.,38.
226,2023-01-18 19:02:31.916074,35.86,2.,-4.,14.,-12.,-1.,38.
227,2023-01-18 19:02:32.082121,36.02,1.,0.,15.,-12.,-1.,38.
228,2023-01-18 19:02:32.246229,36.19,3.,5.,9.,-13.,-1.,37.
229,2023-01-18 19:02:32.445989,36.39,3.,3.,16.,-13.,-1.,37.
230,2023-01-18 19:02:32.610493,36.55,2.,2.,16.,-13.,-1.,37.
231,2023-01-18 19:02:32.741809,36.68,1.,2.,19.,-13.,-1.,37.
232,2023-01-18 19:02:32.906791,36.85,3.,0.,21.,-12.,-1.,37.
233,2023-01-18 19:02:33.072416,37.01,3.,2.,15.,-12.,-1.,37.
234,2023-01-18 19:02:33.235725,37.18,2.,3.,13.,-12.,-1.,38.
235,2023-01-18 19:02:33.368365,37.31,2.,3.,4.,-12.,-1.,38.
236,2023-01-18 19:02:33.499988,37.44,2.,3.,5.,-12.,-1.,38.
237,2023-01-18 19:02:33.664459,37.61,3.,3.,5.,-12.,-1.,38.
238,2023-01-18 19:02:33.863567,37.81,2.,4.,5.,-12.,-1.,38.
239,2023-01-18 19:02:33.994911,37.94,-0.,3.,5.,-13.,-1.,38.
240,2023-01-18 19:02:34.159908,38.1,2.,3.,5.,-13.,-1.,39.
241,2023-01-18 19:02:34.291815,38.23,5.,1.,9.,-13.,-1.,38.
242,2023-01-18 19:02:34.457435,38.4,5.,0.,13.,-13.,-1.,39.
243,2023-01-18 19:02:34.589856,38.53,4.,0.,9.,-12.,-1.,38.
244,2023-01-18 19:02:34.754431,38.7,5.,0.,12.,-12.,-1.,38.
245,2023-01-18 19:02:34.919984,38.86,10.,-1.,15.,-13.,-2.,39.
246,2023-01-18 19:02:35.084013,39.03,11.,-2.,14.,-13.,-2.,39.
247,2023-01-18 19:02:35.216770,39.16,10.,2.,2.,-13.,-2.,39.
248,2023-01-18 19:02:35.348429,39.29,11.,2.,3.,-13.,-2.,39.
249,2023-01-18 19:02:35.480751,39.42,12.,2.,2.,-13.,-2.,39.
250,2023-01-18 19:02:35.645309,39.59,10.,-2.,20.,-13.,-2.,38.
251,2023-01-18 19:02:35.810888,39.75,4.,1.,12.,-13.,-2.,39.
252,2023-01-18 19:02:36.009416,39.95,11.,-3.,30.,-14.,-1.,39.
253,2023-01-18 19:02:36.140221,40.08,13.,-4.,30.,-14.,-1.,39.
254,2023-01-18 19:02:36.305786,40.25,5.,1.,12.,-13.,-2.,38.
255,2023-01-18 19:02:36.436422,40.38,6.,1.,12.,-13.,-2.,39.
256,2023-01-18 19:02:36.601402,40.54,10.,-2.,25.,-13.,-2.,38.
257,2023-01-18 19:02:36.733606,40.68,2.,0.,11.,-14.,-2.,38.
258,2023-01-18 19:02:36.898960,40.84,4.,1.,11.,-14.,-2.,38.
259,2023-01-18 19:02:37.063537,41.01,3.,0.,11.,-13.,-2.,38.
260,2023-01-18 19:02:37.195182,41.14,3.,-0.,12.,-13.,-2.,38.
261,2023-01-18 19:02:37.327442,41.27,9.,-1.,26.,-13.,-2.,38.
262,2023-01-18 19:02:37.492338,41.43,1.,-1.,10.,-13.,-2.,38.
263,2023-01-18 19:02:37.625295,41.57,4.,-1.,8.,-13.,-2.,38.
264,2023-01-18 19:02:37.790590,41.73,5.,-1.,5.,-13.,-2.,38.
265,2023-01-18 19:02:37.922387,41.86,6.,-2.,5.,-13.,-2.,38.
266,2023-01-18 19:02:38.121789,42.06,9.,4.,15.,-12.,-2.,38.
267,2023-01-18 19:02:38.251649,42.19,4.,-5.,2.,-12.,-2.,38.
268,2023-01-18 19:02:38.385391,42.33,6.,3.,15.,-12.,-1.,38.
269,2023-01-18 19:02:38.550021,42.49,4.,-3.,-3.,-12.,-2.,38.
270,2023-01-18 19:02:38.714967,42.66,-1.,-3.,-2.,-12.,-1.,38.
271,2023-01-18 19:02:38.879439,42.82,4.,3.,9.,-12.,-1.,39.
272,2023-01-18 19:02:39.011457,42.95,5.,2.,12.,-12.,-1.,39.
273,2023-01-18 19:02:39.143932,43.09,2.,2.,13.,-13.,-1.,39.
274,2023-01-18 19:02:39.308221,43.25,-2.,2.,13.,-12.,-1.,39.
275,2023-01-18 19:02:39.441373,43.38,1.,2.,14.,-12.,-1.,40.
276,2023-01-18 19:02:39.604371,43.55,2.,1.,14.,-12.,-1.,39.
277,2023-01-18 19:02:39.769506,43.71,-4.,-2.,1.,-12.,-1.,40.
278,2023-01-18 19:02:39.901340,43.84,-3.,-2.,2.,-12.,-1.,40.
279,2023-01-18 19:02:40.033611,43.98,3.,-0.,14.,-12.,-1.,40.
280,2023-01-18 19:02:40.198505,44.14,-0.,0.,2.,-12.,-1.,40.
281,2023-01-18 19:02:40.363192,44.3,5.,-1.,14.,-12.,-1.,40.
282,2023-01-18 19:02:40.529096,44.47,3.,1.,3.,-12.,-1.,40.
283,2023-01-18 19:02:40.660964,44.6,1.,1.,4.,-12.,-1.,40.
284,2023-01-18 19:02:40.825938,44.77,3.,1.,6.,-13.,-1.,40.
285,2023-01-18 19:02:40.958528,44.9,5.,0.,12.,-13.,-1.,40.
286,2023-01-18 19:02:41.123005,45.06,13.,-4.,32.,-14.,-1.,40.
287,2023-01-18 19:02:41.255290,45.2,14.,-5.,32.,-14.,-1.,40.
288,2023-01-18 19:02:41.420259,45.36,13.,-5.,34.,-14.,-1.,40.
289,2023-01-18 19:02:41.552749,45.49,14.,-6.,35.,-14.,-1.,40.
290,2023-01-18 19:02:41.717863,45.66,12.,-6.,33.,-14.,-1.,40.
291,2023-01-18 19:02:41.849685,45.79,14.,-5.,34.,-14.,-1.,40.
292,2023-01-18 19:02:42.015099,45.96,11.,-5.,33.,-13.,-1.,40.
293,2023-01-18 19:02:42.179703,46.12,11.,-5.,33.,-13.,-1.,39.
294,2023-01-18 19:02:42.344907,46.29,12.,-5.,33.,-13.,-1.,39.
295,2023-01-18 19:02:42.508596,46.45,9.,-5.,31.,-13.,-1.,39.
296,2023-01-18 19:02:42.640022,46.58,5.,2.,17.,-13.,-1.,39.
297,2023-01-18 19:02:42.805751,46.75,4.,3.,18.,-13.,-1.,39.
298,2023-01-18 19:02:42.937542,46.88,11.,-5.,33.,-13.,-1.,39.
299,2023-01-18 19:02:43.069417,47.01,12.,-5.,33.,-13.,-1.,39.
300,2023-01-18 19:02:43.234577,47.18,12.,-6.,34.,-14.,-1.,39.
301,2023-01-18 19:02:43.400466,47.34,11.,-5.,32.,-14.,-1.,39.
302,2023-01-18 19:02:43.531437,47.47,1.,2.,17.,-13.,-1.,39.
303,2023-01-18 19:02:43.696995,47.64,11.,-4.,32.,-14.,-1.,39.
304,2023-01-18 19:02:43.828815,47.77,10.,-4.,31.,-13.,-1.,38.
305,2023-01-18 19:02:43.960972,47.9,11.,-5.,31.,-14.,-1.,38.
306,2023-01-18 19:02:44.093373,48.04,12.,-4.,30.,-14.,-1.,38.
307,2023-01-18 19:02:44.225139,48.17,11.,-4.,31.,-13.,-1.,38.
308,2023-01-18 19:02:44.389920,48.33,11.,-4.,32.,-13.,-1.,38.
309,2023-01-18 19:02:44.522736,48.46,9.,-3.,31.,-13.,-1.,38.
310,2023-01-18 19:02:44.688073,48.63,8.,-2.,32.,-13.,-1.,38.
311,2023-01-18 19:02:44.819384,48.76,10.,-4.,31.,-13.,-1.,38.
312,2023-01-18 19:02:44.984975,48.93,9.,-2.,31.,-13.,-1.,38.
313,2023-01-18 19:02:45.117364,49.06,1.,0.,15.,-13.,-1.,38.
314,2023-01-18 19:02:45.249452,49.19,10.,-3.,30.,-13.,-1.,38.
315,2023-01-18 19:02:45.413548,49.36,9.,-2.,29.,-13.,-1.,38.
316,2023-01-18 19:02:45.546054,49.49,2.,-0.,14.,-13.,-1.,38.
317,2023-01-18 19:02:45.710905,49.65,10.,-2.,29.,-13.,-1.,38.
318,2023-01-18 19:02:45.842734,49.78,1.,-0.,14.,-13.,-1.,38.
319,2023-01-18 19:02:45.973761,49.92,0.,-1.,14.,-13.,-1.,38.
320,2023-01-18 19:02:46.172067,50.11,9.,-2.,28.,-13.,-1.,38.
321,2023-01-18 19:02:46.304229,50.25,2.,-1.,13.,-13.,-1.,38.
322,2023-01-18 19:02:46.468094,50.41,9.,-2.,28.,-13.,-1.,39.
323,2023-01-18 19:02:46.634189,50.58,10.,-2.,29.,-13.,-1.,38.
324,2023-01-18 19:02:46.799386,50.74,11.,-3.,28.,-13.,-1.,38.
325,2023-01-18 19:02:46.930655,50.87,11.,-3.,28.,-13.,-1.,38.
326,2023-01-18 19:02:47.095698,51.04,2.,-0.,14.,-13.,-1.,38.
327,2023-01-18 19:02:47.261013,51.2,11.,-2.,29.,-13.,-1.,38.
