Time,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
2023-01-18 19:25:13.166715,0.11,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.023722,1.96,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.153925,2.1,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.286650,2.23,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.416612,2.36,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.581900,2.52,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.713018,2.65,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:15.879576,2.82,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.044138,2.99,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.175621,3.12,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.307318,3.25,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.702057,3.64,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.837194,3.78,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:16.998522,3.94,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:17.131186,4.07,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:17.263126,4.2,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:17.428641,4.37,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:17.560797,4.5,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:17.726331,4.67,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:17.856358,4.8,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:18.037664,4.98,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:18.197160,5.14,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:18.713992,5.66,[-27.  -1.   2. -21.   4.  35.]
2023-01-18 19:25:19.001324,5.94,[-36.   1.  35. -21.   5.  35.]
2023-01-18 19:25:19.154962,6.1,[-30.   2.   2.   0.   0.   0.]
2023-01-18 19:25:19.399658,6.34,[-44.   2.  22. -19.   5.  34.]
2023-01-18 19:25:19.577118,6.52,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:19.708375,6.65,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:20.139193,7.08,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:20.299413,7.24,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:20.431438,7.37,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:20.562929,7.5,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:20.729258,7.67,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:20.858302,7.8,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.025735,7.97,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.157090,8.1,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.354166,8.3,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.486766,8.43,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.652790,8.59,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.784861,8.73,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:21.913673,8.85,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.049004,8.99,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.212758,9.15,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.353374,9.29,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.509992,9.45,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.642188,9.58,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.773908,9.72,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:22.914555,9.86,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:23.039116,9.98,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:23.171455,10.11,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:23.303770,10.24,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:23.669853,10.61,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:23.829792,10.77,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:23.962828,10.9,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.092433,11.03,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.259212,11.2,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.390394,11.33,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.523587,11.46,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.690004,11.63,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.820784,11.76,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:24.987079,11.93,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:25.118792,12.06,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:25.513316,12.45,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:25.643133,12.58,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:25.743838,12.69,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:25.875887,12.82,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:26.007338,12.95,[0. 0. 0. 0. 0. 0.]
2023-01-18 19:25:26.370220,13.31,[ -1.   1.  39. -16.   2.  32.]
2023-01-18 19:25:26.547584,13.49,[ 5. -0. -2.  0.  0.  0.]
2023-01-18 19:25:26.691142,13.63,[ 11.   4.  -6. -13.  -0.  34.]
2023-01-18 19:25:26.852748,13.79,[ -9.   6. -20. -10.  -1.  35.]
2023-01-18 19:25:27.051117,13.99,[ -4.   4. -18.  -9.  -1.  37.]
2023-01-18 19:25:27.215969,14.16,[  1.  -1.   3. -10.  -1.  38.]
2023-01-18 19:25:27.379888,14.32,[ -6.   4.  13. -11.  -0.  38.]
2023-01-18 19:25:27.578559,14.52,[ -8.  -3.  10. -13.  -1.  41.]
2023-01-18 19:25:27.743437,14.68,[ -7.  -3.   9. -15.  -1.  42.]
2023-01-18 19:25:27.875341,14.82,[ -9.   1.   7. -16.  -0.  40.]
2023-01-18 19:25:28.040679,14.98,[ -9.   1.  25. -18.   0.  41.]
2023-01-18 19:25:28.239671,15.18,[ -8.  -2.  25. -19.   0.  42.]
2023-01-18 19:25:28.404494,15.35,[ -9.  -4.  24. -18.   0.  41.]
