,Unnamed: 0,Time,Seconds,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
72,258,2023-01-18 18:48:14.791311,39.44,26.0,1.0,-5.0,0.0,0.0,0.0
73,259,2023-01-18 18:48:14.921972,39.58,27.0,1.0,-3.0,0.0,0.0,0.0
74,260,2023-01-18 18:48:15.054917,39.71,24.0,2.0,-6.0,0.0,0.0,0.0
75,261,2023-01-18 18:48:15.186504,39.84,29.0,1.0,-5.0,0.0,0.0,0.0
76,262,2023-01-18 18:48:15.352140,40.01,28.0,-0.0,-1.0,0.0,0.0,0.0
77,263,2023-01-18 18:48:15.483887,40.14,26.0,-0.0,-2.0,0.0,0.0,0.0
78,264,2023-01-18 18:48:15.649380,40.3,16.0,-1.0,1.0,0.0,0.0,0.0
79,265,2023-01-18 18:48:15.815301,40.47,11.0,1.0,13.0,0.0,0.0,0.0
80,266,2023-01-18 18:48:15.993604,40.65,3.0,0.0,15.0,-12.0,-1.0,38.0
81,267,2023-01-18 18:48:16.155718,40.81,-7.0,1.0,8.0,-12.0,-0.0,38.0
82,268,2023-01-18 18:48:16.286901,40.94,-16.0,-0.0,5.0,-12.0,-0.0,37.0
83,269,2023-01-18 18:48:16.419426,41.07,-21.0,0.0,7.0,-12.0,0.0,37.0
84,270,2023-01-18 18:48:16.584401,41.24,-24.0,1.0,7.0,-12.0,1.0,36.0
85,271,2023-01-18 18:48:16.750522,41.4,-27.0,1.0,9.0,-12.0,1.0,36.0
86,272,2023-01-18 18:48:16.914333,41.57,-32.0,2.0,8.0,-13.0,1.0,35.0
87,273,2023-01-18 18:48:17.111993,41.77,-35.0,-1.0,8.0,-12.0,2.0,34.0
88,274,2023-01-18 18:48:17.234619,41.89,-37.0,-1.0,10.0,0.0,0.0,0.0
89,275,2023-01-18 18:48:17.379419,42.03,-38.0,-1.0,9.0,-12.0,3.0,34.0
90,276,2023-01-18 18:48:17.541827,42.2,-37.0,-1.0,11.0,-12.0,3.0,34.0
91,277,2023-01-18 18:48:17.706633,42.36,-39.0,-1.0,11.0,-12.0,3.0,35.0
92,278,2023-01-18 18:48:17.870860,42.52,-41.0,-0.0,11.0,-12.0,3.0,35.0
93,279,2023-01-18 18:48:17.993068,42.65,-42.0,-1.0,9.0,0.0,0.0,0.0
94,280,2023-01-18 18:48:18.137125,42.79,-42.0,-0.0,9.0,-12.0,4.0,34.0
95,281,2023-01-18 18:48:18.332725,42.99,-40.0,-1.0,8.0,-12.0,3.0,35.0
96,282,2023-01-18 18:48:18.497917,43.15,-35.0,-2.0,5.0,-11.0,2.0,34.0
97,283,2023-01-18 18:48:18.696067,43.35,-25.0,-2.0,4.0,-11.0,1.0,35.0
98,284,2023-01-18 18:48:18.827019,43.48,-24.0,-2.0,5.0,-11.0,1.0,35.0
99,285,2023-01-18 18:48:18.992624,43.65,-20.0,-2.0,6.0,-11.0,1.0,35.0
100,286,2023-01-18 18:48:19.124547,43.78,-11.0,-2.0,2.0,-11.0,0.0,35.0
101,287,2023-01-18 18:48:19.256755,43.91,-7.0,-2.0,3.0,-11.0,-1.0,36.0
102,288,2023-01-18 18:48:19.389840,44.04,-3.0,-1.0,8.0,-11.0,-1.0,36.0
103,289,2023-01-18 18:48:19.621640,44.28,-5.0,1.0,0.0,-12.0,-1.0,38.0
104,290,2023-01-18 18:48:19.785657,44.44,-6.0,0.0,1.0,-12.0,-1.0,37.0
105,291,2023-01-18 18:48:19.950903,44.6,-4.0,-1.0,1.0,-12.0,-1.0,38.0
106,292,2023-01-18 18:48:20.149943,44.8,5.0,7.0,15.0,-11.0,-1.0,37.0
107,293,2023-01-18 18:48:20.313490,44.97,5.0,16.0,13.0,-11.0,-1.0,37.0
108,294,2023-01-18 18:48:20.478877,45.13,-2.0,26.0,3.0,-10.0,-1.0,36.0
109,295,2023-01-18 18:48:20.610361,45.26,-1.0,33.0,3.0,-10.0,-1.0,37.0
110,296,2023-01-18 18:48:21.013339,45.67,-5.0,42.0,-5.0,-9.0,-0.0,36.0
111,297,2023-01-18 18:48:21.137139,45.79,-2.0,43.0,-1.0,-9.0,-0.0,36.0
112,298,2023-01-18 18:48:21.336173,45.99,1.0,-28.0,-12.0,-9.0,-1.0,36.0
113,299,2023-01-18 18:48:21.467277,46.12,15.0,-16.0,-23.0,-9.0,-1.0,35.0
114,300,2023-01-18 18:48:21.632574,46.29,24.0,-6.0,-30.0,-9.0,-1.0,35.0
115,301,2023-01-18 18:48:21.763624,46.42,13.0,12.0,-21.0,-10.0,-1.0,35.0
116,302,2023-01-18 18:48:21.929400,46.58,-9.0,-22.0,11.0,-11.0,-1.0,35.0
117,303,2023-01-18 18:48:22.095034,46.75,-2.0,-30.0,18.0,-12.0,-0.0,36.0
118,304,2023-01-18 18:48:22.249849,46.9,2.0,-36.0,23.0,0.0,0.0,0.0
119,305,2023-01-18 18:48:22.380522,47.03,6.0,-40.0,25.0,0.0,0.0,0.0
120,306,2023-01-18 18:48:22.517447,47.17,8.0,-41.0,23.0,0.0,0.0,0.0
121,307,2023-01-18 18:48:22.683291,47.34,8.0,-39.0,23.0,0.0,0.0,0.0
122,308,2023-01-18 18:48:22.858169,47.51,5.0,-36.0,19.0,-13.0,-0.0,37.0
123,309,2023-01-18 18:48:23.019360,47.67,-9.0,27.0,0.0,-13.0,-1.0,34.0
124,310,2023-01-18 18:48:23.184521,47.84,-8.0,18.0,-3.0,-12.0,-1.0,34.0
125,311,2023-01-18 18:48:23.349324,48.0,-4.0,6.0,-5.0,-12.0,-1.0,34.0
126,312,2023-01-18 18:48:23.516138,48.17,2.0,4.0,9.0,-12.0,-1.0,34.0
127,313,2023-01-18 18:48:23.679368,48.33,5.0,14.0,12.0,-11.0,-1.0,34.0
128,314,2023-01-18 18:48:23.811635,48.47,-3.0,23.0,10.0,-11.0,-1.0,34.0
129,315,2023-01-18 18:48:23.977095,48.63,-6.0,30.0,-6.0,-10.0,-1.0,34.0
130,316,2023-01-18 18:48:24.142557,48.8,-3.0,36.0,-15.0,-9.0,-0.0,34.0
131,317,2023-01-18 18:48:24.305377,48.96,-4.0,39.0,-11.0,-9.0,0.0,35.0
132,318,2023-01-18 18:48:24.436403,49.09,-11.0,34.0,-7.0,-9.0,-0.0,36.0
133,319,2023-01-18 18:48:24.568879,49.22,-3.0,25.0,-6.0,-9.0,-0.0,35.0
134,320,2023-01-18 18:48:24.735412,49.39,4.0,14.0,-6.0,-10.0,-1.0,34.0
135,321,2023-01-18 18:48:24.867028,49.52,4.0,1.0,-0.0,-10.0,-1.0,35.0
136,322,2023-01-18 18:48:24.998514,49.65,1.0,10.0,-15.0,-11.0,-1.0,34.0
137,323,2023-01-18 18:48:25.130912,49.78,7.0,-14.0,-10.0,-11.0,-1.0,35.0
138,324,2023-01-18 18:48:25.295367,49.95,-2.0,21.0,-10.0,-12.0,-2.0,36.0
139,325,2023-01-18 18:48:25.461129,50.11,4.0,23.0,-3.0,-13.0,-2.0,36.0
140,326,2023-01-18 18:48:25.591792,50.25,12.0,-27.0,12.0,-14.0,-1.0,36.0
141,327,2023-01-18 18:48:25.724930,50.38,9.0,-31.0,16.0,-15.0,-1.0,36.0
142,328,2023-01-18 18:48:25.856901,50.51,15.0,-37.0,15.0,-15.0,-1.0,36.0
143,329,2023-01-18 18:48:26.022358,50.68,13.0,-38.0,15.0,-15.0,-1.0,36.0
144,330,2023-01-18 18:48:26.187895,50.84,18.0,-36.0,16.0,-15.0,-1.0,36.0
145,331,2023-01-18 18:48:26.352640,51.01,14.0,-30.0,15.0,-15.0,-1.0,36.0
146,332,2023-01-18 18:48:26.517374,51.17,7.0,21.0,-2.0,-14.0,-2.0,36.0
147,333,2023-01-18 18:48:26.682701,51.34,4.0,15.0,-1.0,-14.0,-2.0,36.0
148,334,2023-01-18 18:48:26.847558,51.5,12.0,7.0,-1.0,-13.0,-2.0,36.0
149,335,2023-01-18 18:48:27.012119,51.67,10.0,3.0,11.0,-12.0,-2.0,35.0
150,336,2023-01-18 18:48:27.144599,51.8,6.0,10.0,11.0,-12.0,-2.0,35.0
151,337,2023-01-18 18:48:27.310262,51.96,10.0,14.0,9.0,-11.0,-2.0,35.0
152,338,2023-01-18 18:48:27.473689,52.13,8.0,19.0,5.0,-11.0,-2.0,36.0
153,339,2023-01-18 18:48:27.638440,52.29,4.0,27.0,7.0,-11.0,-1.0,37.0
154,340,2023-01-18 18:48:27.770158,52.42,2.0,31.0,6.0,-11.0,-1.0,36.0
155,341,2023-01-18 18:48:27.936805,52.59,3.0,36.0,7.0,-10.0,-1.0,36.0
156,342,2023-01-18 18:48:28.068181,52.72,2.0,39.0,4.0,-10.0,-1.0,36.0
157,343,2023-01-18 18:48:28.232668,52.89,-0.0,40.0,6.0,-10.0,-1.0,36.0
158,344,2023-01-18 18:48:28.398159,53.05,1.0,39.0,4.0,-10.0,-1.0,35.0
159,345,2023-01-18 18:48:28.562735,53.22,3.0,37.0,9.0,-10.0,-1.0,35.0
160,346,2023-01-18 18:48:28.693734,53.35,1.0,31.0,10.0,-10.0,-1.0,35.0
161,347,2023-01-18 18:48:28.860193,53.51,5.0,20.0,4.0,-10.0,-1.0,34.0
162,348,2023-01-18 18:48:28.991704,53.65,-1.0,-10.0,-5.0,-11.0,-1.0,34.0
163,349,2023-01-18 18:48:29.157802,53.81,-5.0,1.0,2.0,-12.0,-1.0,34.0
164,350,2023-01-18 18:48:29.289597,53.94,-2.0,-8.0,23.0,-13.0,-1.0,35.0
165,351,2023-01-18 18:48:29.444519,54.1,-13.0,13.0,13.0,0.0,0.0,0.0
166,352,2023-01-18 18:48:29.579291,54.23,0.0,-22.0,29.0,0.0,0.0,0.0
167,353,2023-01-18 18:48:29.707465,54.36,-13.0,25.0,15.0,0.0,0.0,0.0
168,354,2023-01-18 18:48:30.076477,54.73,7.0,-33.0,35.0,0.0,0.0,0.0
169,355,2023-01-18 18:48:30.203371,54.86,-12.0,28.0,14.0,0.0,0.0,0.0
170,356,2023-01-18 18:48:30.368847,55.02,6.0,-36.0,32.0,0.0,0.0,0.0
171,357,2023-01-18 18:48:30.499772,55.15,9.0,-41.0,31.0,0.0,0.0,0.0
172,358,2023-01-18 18:48:30.664307,55.32,9.0,-44.0,32.0,0.0,0.0,0.0
173,359,2023-01-18 18:48:30.798640,55.45,-9.0,38.0,13.0,0.0,0.0,0.0
174,360,2023-01-18 18:48:30.961215,55.61,12.0,-44.0,31.0,0.0,0.0,0.0
175,361,2023-01-18 18:48:31.106187,55.76,-5.0,36.0,11.0,-15.0,1.0,34.0
176,362,2023-01-18 18:48:31.268033,55.92,-6.0,31.0,7.0,-15.0,0.0,35.0
177,363,2023-01-18 18:48:31.398877,56.05,-2.0,25.0,2.0,-15.0,-1.0,36.0
178,364,2023-01-18 18:48:31.565203,56.22,2.0,18.0,-3.0,-14.0,-1.0,36.0
179,365,2023-01-18 18:48:31.731393,56.39,0.0,9.0,-7.0,-13.0,-2.0,36.0
180,366,2023-01-18 18:48:31.894480,56.55,3.0,3.0,-7.0,-13.0,-2.0,37.0
181,367,2023-01-18 18:48:32.060920,56.71,4.0,-0.0,-2.0,-13.0,-2.0,38.0
182,368,2023-01-18 18:48:32.225756,56.88,6.0,-1.0,-0.0,-13.0,-2.0,38.0
183,369,2023-01-18 18:48:32.357754,57.01,8.0,-2.0,0.0,-13.0,-2.0,39.0
184,370,2023-01-18 18:48:32.490373,57.14,5.0,-2.0,-0.0,-12.0,-2.0,39.0
185,371,2023-01-18 18:48:32.655039,57.31,11.0,3.0,12.0,-12.0,-2.0,39.0
186,372,2023-01-18 18:48:32.820319,57.47,6.0,-3.0,-1.0,-12.0,-2.0,39.0
187,373,2023-01-18 18:48:32.986396,57.64,8.0,-3.0,-2.0,-12.0,-2.0,39.0
188,374,2023-01-18 18:48:33.150425,57.8,7.0,-2.0,-6.0,-12.0,-2.0,39.0
189,375,2023-01-18 18:48:33.314827,57.97,8.0,-2.0,-19.0,-11.0,-2.0,39.0
190,376,2023-01-18 18:48:33.447733,58.1,7.0,-2.0,-28.0,-11.0,-2.0,38.0
191,377,2023-01-18 18:48:33.612212,58.27,12.0,-5.0,-46.0,-9.0,-2.0,39.0
192,378,2023-01-18 18:48:33.766508,58.42,9.0,-1.0,-55.0,0.0,0.0,0.0
193,379,2023-01-18 18:48:33.887980,58.54,0.0,0.0,0.0,0.0,0.0,0.0
194,380,2023-01-18 18:48:33.994079,58.65,0.0,0.0,0.0,0.0,0.0,0.0
195,381,2023-01-18 18:48:34.122342,58.78,0.0,0.0,0.0,0.0,0.0,0.0
196,382,2023-01-18 18:48:34.221465,58.88,0.0,0.0,0.0,0.0,0.0,0.0
197,383,2023-01-18 18:48:34.357420,59.01,0.0,0.0,0.0,0.0,0.0,0.0
198,384,2023-01-18 18:48:34.485474,59.14,0.0,0.0,0.0,0.0,0.0,0.0
199,385,2023-01-18 18:48:34.622553,59.28,0.0,0.0,0.0,0.0,0.0,0.0
200,386,2023-01-18 18:48:34.753842,59.41,0.0,0.0,0.0,0.0,0.0,0.0
201,387,2023-01-18 18:48:34.885916,59.54,0.0,0.0,0.0,0.0,0.0,0.0
202,388,2023-01-18 18:48:35.036193,59.69,8.0,-2.0,-22.0,-12.0,1.0,40.0
203,389,2023-01-18 18:48:35.196632,59.85,13.0,-3.0,-16.0,-12.0,-0.0,36.0
204,390,2023-01-18 18:48:35.361925,60.02,-19.0,-2.0,9.0,-13.0,0.0,36.0
205,391,2023-01-18 18:48:35.493153,60.15,-12.0,-1.0,16.0,-13.0,0.0,36.0
206,392,2023-01-18 18:48:35.658501,60.31,-7.0,-0.0,25.0,-14.0,0.0,36.0
207,393,2023-01-18 18:48:35.789138,60.44,-4.0,0.0,31.0,-14.0,-0.0,36.0
208,394,2023-01-18 18:48:35.913261,60.57,-6.0,-3.0,23.0,0.0,0.0,0.0
209,395,2023-01-18 18:48:36.080501,60.73,2.0,-2.0,30.0,0.0,0.0,0.0
210,396,2023-01-18 18:48:36.242600,60.9,2.0,-2.0,35.0,0.0,0.0,0.0
211,397,2023-01-18 18:48:36.405146,61.06,3.0,-4.0,41.0,0.0,0.0,0.0
212,398,2023-01-18 18:48:36.571900,61.23,2.0,-2.0,40.0,0.0,0.0,0.0
213,399,2023-01-18 18:48:36.707803,61.36,0.0,-4.0,39.0,0.0,0.0,0.0
214,400,2023-01-18 18:48:36.869325,61.52,1.0,-2.0,42.0,0.0,0.0,0.0
215,401,2023-01-18 18:48:37.003238,61.66,3.0,-1.0,41.0,0.0,0.0,0.0
216,402,2023-01-18 18:48:37.131000,61.78,5.0,0.0,37.0,0.0,0.0,0.0
217,403,2023-01-18 18:48:37.268091,61.92,15.0,-8.0,46.0,0.0,0.0,0.0
218,404,2023-01-18 18:48:37.429097,62.08,16.0,-6.0,39.0,0.0,0.0,0.0
219,405,2023-01-18 18:48:37.573707,62.23,1.0,1.0,16.0,-13.0,-2.0,37.0
220,406,2023-01-18 18:48:37.737208,62.39,-4.0,-1.0,6.0,-12.0,-1.0,36.0
221,407,2023-01-18 18:48:37.901935,62.56,4.0,3.0,-10.0,-11.0,-1.0,37.0
222,408,2023-01-18 18:48:38.033669,62.69,2.0,-4.0,-31.0,-10.0,-1.0,35.0
223,409,2023-01-18 18:48:38.165379,62.82,7.0,-5.0,-39.0,-9.0,-1.0,36.0
224,410,2023-01-18 18:48:38.297456,62.95,9.0,-5.0,-46.0,-9.0,-1.0,37.0
225,411,2023-01-18 18:48:38.453126,63.11,0.0,0.0,0.0,0.0,0.0,0.0
226,412,2023-01-18 18:48:38.579169,63.23,0.0,0.0,0.0,0.0,0.0,0.0
227,413,2023-01-18 18:48:38.714399,63.37,0.0,0.0,0.0,0.0,0.0,0.0
228,414,2023-01-18 18:48:38.813040,63.47,0.0,0.0,0.0,0.0,0.0,0.0
229,415,2023-01-18 18:48:38.912283,63.57,0.0,0.0,0.0,0.0,0.0,0.0
230,416,2023-01-18 18:48:39.043826,63.7,0.0,0.0,0.0,0.0,0.0,0.0
231,417,2023-01-18 18:48:39.176613,63.83,0.0,0.0,0.0,0.0,0.0,0.0
232,418,2023-01-18 18:48:39.308629,63.96,0.0,0.0,0.0,0.0,0.0,0.0
233,419,2023-01-18 18:48:39.441865,64.1,0.0,0.0,0.0,0.0,0.0,0.0
234,420,2023-01-18 18:48:39.606428,64.26,0.0,0.0,0.0,0.0,0.0,0.0
235,421,2023-01-18 18:48:39.781368,64.44,14.0,-2.0,-28.0,0.0,0.0,0.0
236,422,2023-01-18 18:48:39.918784,64.57,16.0,-4.0,-25.0,-9.0,-0.0,39.0
237,423,2023-01-18 18:48:40.080845,64.73,23.0,-6.0,-10.0,-10.0,-1.0,38.0
238,424,2023-01-18 18:48:40.244052,64.9,30.0,-7.0,-9.0,-11.0,-1.0,34.0
239,425,2023-01-18 18:48:40.409440,65.06,17.0,-1.0,3.0,-12.0,-1.0,35.0
240,426,2023-01-18 18:48:40.564491,65.22,10.0,-4.0,36.0,0.0,0.0,0.0
241,427,2023-01-18 18:48:40.699031,65.35,6.0,1.0,30.0,0.0,0.0,0.0
242,428,2023-01-18 18:48:40.865359,65.52,7.0,2.0,35.0,0.0,0.0,0.0
243,429,2023-01-18 18:48:41.026941,65.68,8.0,3.0,37.0,0.0,0.0,0.0
244,430,2023-01-18 18:48:41.158035,65.81,9.0,3.0,37.0,0.0,0.0,0.0
245,431,2023-01-18 18:48:41.293985,65.95,25.0,-13.0,51.0,0.0,0.0,0.0
246,432,2023-01-18 18:48:41.459408,66.11,23.0,-12.0,51.0,0.0,0.0,0.0
247,433,2023-01-18 18:48:41.591143,66.24,9.0,3.0,36.0,0.0,0.0,0.0
248,434,2023-01-18 18:48:41.756742,66.41,9.0,4.0,37.0,0.0,0.0,0.0
249,435,2023-01-18 18:48:41.888430,66.54,26.0,-13.0,52.0,0.0,0.0,0.0
250,436,2023-01-18 18:48:42.053899,66.71,21.0,-12.0,52.0,0.0,0.0,0.0
251,437,2023-01-18 18:48:42.185233,66.84,18.0,-9.0,45.0,0.0,0.0,0.0
252,438,2023-01-18 18:48:42.395387,67.05,7.0,-2.0,23.0,-12.0,-1.0,35.0
253,439,2023-01-18 18:48:42.555775,67.21,-1.0,1.0,13.0,-12.0,-1.0,36.0
254,440,2023-01-18 18:48:42.720546,67.37,-3.0,3.0,5.0,-12.0,-1.0,37.0
255,441,2023-01-18 18:48:42.886184,67.54,-1.0,3.0,-1.0,-12.0,-1.0,37.0
256,442,2023-01-18 18:48:43.017421,67.67,-2.0,2.0,-1.0,-12.0,-1.0,37.0
257,443,2023-01-18 18:48:43.150069,67.8,-0.0,2.0,-7.0,-12.0,-1.0,36.0
258,444,2023-01-18 18:48:43.314695,67.97,-3.0,-1.0,-27.0,-11.0,-1.0,36.0
259,445,2023-01-18 18:48:43.477465,68.13,5.0,-3.0,-36.0,-10.0,-1.0,36.0
260,446,2023-01-18 18:48:43.643911,68.3,7.0,-5.0,-47.0,-9.0,-1.0,37.0
261,447,2023-01-18 18:48:43.808022,68.46,6.0,-5.0,-49.0,-9.0,-1.0,37.0
262,448,2023-01-18 18:48:43.940353,68.59,6.0,-5.0,-50.0,-9.0,-1.0,37.0
263,449,2023-01-18 18:48:44.072467,68.73,18.0,12.0,-47.0,-9.0,-1.0,36.0
264,450,2023-01-18 18:48:44.205243,68.86,17.0,11.0,-46.0,-9.0,-1.0,37.0
265,451,2023-01-18 18:48:44.336767,68.99,5.0,-4.0,-48.0,-9.0,-1.0,36.0
266,452,2023-01-18 18:48:44.501563,69.16,14.0,9.0,-39.0,-9.0,-1.0,36.0
267,453,2023-01-18 18:48:44.633666,69.29,11.0,7.0,-31.0,-10.0,-1.0,35.0
268,454,2023-01-18 18:48:44.798666,69.45,11.0,6.0,-24.0,-11.0,-1.0,35.0
269,455,2023-01-18 18:48:44.963947,69.62,5.0,4.0,-15.0,-11.0,-1.0,35.0
270,456,2023-01-18 18:48:45.129689,69.78,-0.0,2.0,0.0,-12.0,-1.0,35.0
271,457,2023-01-18 18:48:45.294868,69.95,-3.0,1.0,1.0,-12.0,-1.0,35.0
272,458,2023-01-18 18:48:45.426007,70.08,-4.0,1.0,2.0,-12.0,-1.0,34.0
273,459,2023-01-18 18:48:45.590407,70.24,-3.0,1.0,3.0,-11.0,-1.0,35.0
274,460,2023-01-18 18:48:45.757468,70.41,-4.0,1.0,2.0,-11.0,-1.0,35.0
