,Unnamed: 0,Time,Seconds,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
19,465,2023-01-18 19:03:06.076726,69.95,-10.0,3.0,-13.0,-46.0,-20.0,77.0
20,466,2023-01-18 19:03:06.232100,70.11,-10.0,2.0,-15.0,-46.0,-20.0,76.0
21,467,2023-01-18 19:03:06.395215,70.28,-10.0,3.0,-16.0,-46.0,-20.0,77.0
22,468,2023-01-18 19:03:06.567045,70.44,-10.0,2.0,-17.0,-45.0,-20.0,76.0
23,469,2023-01-18 19:03:06.716004,70.61,-10.0,3.0,-16.0,-46.0,-20.0,76.0
24,470,2023-01-18 19:03:06.845915,70.74,-9.0,3.0,-17.0,-46.0,-20.0,76.0
25,471,2023-01-18 19:03:06.977932,70.87,-10.0,3.0,-18.0,-45.0,-20.0,76.0
26,472,2023-01-18 19:03:07.116924,71.0,-1.0,5.0,-18.0,-46.0,-20.0,76.0
27,473,2023-01-18 19:03:07.291327,71.17,2.0,6.0,-18.0,-46.0,-20.0,76.0
28,474,2023-01-18 19:03:07.447725,71.33,-0.0,9.0,-19.0,-46.0,-21.0,76.0
29,475,2023-01-18 19:03:07.611648,71.5,0.0,8.0,-18.0,-46.0,-20.0,76.0
30,476,2023-01-18 19:03:07.774930,71.66,-8.0,4.0,-16.0,-46.0,-21.0,77.0
31,477,2023-01-18 19:03:07.905983,71.8,-10.0,3.0,-15.0,-46.0,-20.0,77.0
32,478,2023-01-18 19:03:08.050943,71.93,-12.0,4.0,-16.0,-46.0,-20.0,76.0
33,479,2023-01-18 19:03:08.405723,72.09,-11.0,4.0,-20.0,-46.0,-20.0,77.0
34,480,2023-01-18 19:03:08.596387,72.46,2.0,-5.0,15.0,0.0,0.0,0.0
35,481,2023-01-18 19:03:08.729404,72.62,-3.0,-5.0,13.0,-49.0,-22.0,86.0
36,482,2023-01-18 19:03:08.857168,72.75,0.0,0.0,0.0,0.0,0.0,0.0
37,483,2023-01-18 19:03:08.981114,72.88,-12.0,-11.0,11.0,0.0,0.0,0.0
38,484,2023-01-18 19:03:09.112145,73.02,-6.0,6.0,-21.0,0.0,0.0,0.0
39,485,2023-01-18 19:03:09.257533,73.15,-12.0,5.0,-23.0,0.0,0.0,0.0
40,486,2023-01-18 19:03:09.396656,73.28,-8.0,4.0,-20.0,-47.0,-21.0,80.0
41,487,2023-01-18 19:03:09.553471,73.44,-10.0,4.0,-21.0,-46.0,-21.0,78.0
42,488,2023-01-18 19:03:09.690676,73.58,-10.0,5.0,-23.0,-45.0,-20.0,76.0
43,489,2023-01-18 19:03:09.850978,73.74,-12.0,4.0,-21.0,-45.0,-20.0,76.0
44,490,2023-01-18 19:03:09.982139,73.87,-12.0,4.0,-21.0,-45.0,-20.0,76.0
45,491,2023-01-18 19:03:10.112965,74.01,-11.0,4.0,-21.0,-45.0,-20.0,76.0
46,492,2023-01-18 19:03:10.248756,74.14,-8.0,4.0,-21.0,-45.0,-20.0,76.0
47,493,2023-01-18 19:03:10.415824,74.27,-12.0,5.0,-21.0,-45.0,-20.0,76.0
48,494,2023-01-18 19:03:10.577387,74.47,-11.0,5.0,-21.0,-45.0,-20.0,76.0
49,495,2023-01-18 19:03:10.725346,74.6,-9.0,4.0,-21.0,-45.0,-20.0,76.0
50,496,2023-01-18 19:03:10.873108,74.77,-8.0,4.0,-20.0,-46.0,-20.0,77.0
51,497,2023-01-18 19:03:11.007278,74.9,-10.0,5.0,-20.0,-46.0,-20.0,76.0
52,498,2023-01-18 19:03:11.139091,75.03,-8.0,4.0,-20.0,-46.0,-20.0,77.0
53,499,2023-01-18 19:03:11.314280,75.16,-10.0,5.0,-20.0,-46.0,-20.0,77.0
54,500,2023-01-18 19:03:11.467009,75.36,-8.0,5.0,-20.0,-46.0,-20.0,77.0
55,501,2023-01-18 19:03:11.617665,75.49,-7.0,5.0,-19.0,-46.0,-21.0,78.0
56,502,2023-01-18 19:03:11.770108,75.66,-10.0,5.0,-19.0,-46.0,-20.0,77.0
57,503,2023-01-18 19:03:11.928274,75.82,-12.0,5.0,-19.0,-46.0,-20.0,77.0
58,504,2023-01-18 19:03:12.058727,75.95,-12.0,5.0,-20.0,-46.0,-20.0,77.0
59,505,2023-01-18 19:03:12.217612,76.08,-11.0,5.0,-22.0,-46.0,-20.0,76.0
60,506,2023-01-18 19:03:12.362143,76.25,-14.0,5.0,-20.0,-46.0,-20.0,76.0
61,507,2023-01-18 19:03:12.497029,76.38,-12.0,5.0,-21.0,-46.0,-20.0,76.0
62,508,2023-01-18 19:03:12.653423,76.55,-10.0,5.0,-21.0,-45.0,-20.0,75.0
63,509,2023-01-18 19:03:12.809909,76.68,-10.0,7.0,-24.0,-45.0,-20.0,75.0
64,510,2023-01-18 19:03:12.954110,76.84,-6.0,6.0,-22.0,-46.0,-20.0,76.0
65,511,2023-01-18 19:03:13.097657,76.98,-8.0,6.0,-22.0,-46.0,-20.0,76.0
66,512,2023-01-18 19:03:13.257955,77.14,-7.0,6.0,-22.0,-46.0,-20.0,76.0
67,513,2023-01-18 19:03:13.419581,77.31,-8.0,7.0,-21.0,-46.0,-20.0,76.0
68,514,2023-01-18 19:03:13.584481,77.47,-10.0,5.0,-21.0,-45.0,-20.0,76.0
69,515,2023-01-18 19:03:13.755000,77.64,-5.0,5.0,-19.0,-45.0,-20.0,76.0
70,516,2023-01-18 19:03:13.915739,77.8,-15.0,6.0,-21.0,-45.0,-20.0,76.0
71,517,2023-01-18 19:03:14.071437,77.97,-11.0,5.0,-20.0,-46.0,-21.0,76.0
72,518,2023-01-18 19:03:14.256844,78.1,-1.0,6.0,-19.0,-46.0,-21.0,77.0
73,519,2023-01-18 19:03:14.408015,78.3,-5.0,5.0,-20.0,-46.0,-20.0,76.0
74,520,2023-01-18 19:03:14.544485,78.43,-7.0,5.0,-20.0,-46.0,-20.0,76.0
75,521,2023-01-18 19:03:14.705062,78.59,-7.0,5.0,-19.0,-46.0,-20.0,76.0
76,522,2023-01-18 19:03:14.857680,78.73,-9.0,5.0,-19.0,-46.0,-20.0,76.0
77,523,2023-01-18 19:03:14.997142,78.89,-10.0,5.0,-20.0,-45.0,-20.0,76.0
78,524,2023-01-18 19:03:15.155557,79.02,-9.0,5.0,-21.0,-46.0,-20.0,76.0
79,525,2023-01-18 19:03:15.308736,79.19,-10.0,4.0,-20.0,-46.0,-20.0,76.0
80,526,2023-01-18 19:03:15.455826,79.35,-8.0,5.0,-20.0,-45.0,-20.0,76.0
81,527,2023-01-18 19:03:15.594194,79.48,-11.0,4.0,-20.0,-45.0,-20.0,76.0
82,528,2023-01-18 19:03:15.756001,79.62,-10.0,5.0,-20.0,-45.0,-20.0,76.0
83,529,2023-01-18 19:03:15.890231,79.78,-9.0,4.0,-20.0,-45.0,-20.0,76.0
84,530,2023-01-18 19:03:16.056240,79.91,-8.0,4.0,-20.0,-45.0,-20.0,76.0
85,531,2023-01-18 19:03:16.185737,80.08,-9.0,4.0,-20.0,-45.0,-20.0,76.0
86,532,2023-01-18 19:03:16.315078,80.21,-10.0,5.0,-20.0,-46.0,-20.0,76.0
87,533,2023-01-18 19:03:16.450587,80.34,-10.0,4.0,-20.0,-45.0,-20.0,75.0
88,534,2023-01-18 19:03:16.586139,80.47,-11.0,4.0,-20.0,-45.0,-20.0,76.0
89,535,2023-01-18 19:03:16.724348,80.61,-10.0,5.0,-21.0,-45.0,-20.0,75.0
90,536,2023-01-18 19:03:16.897113,80.77,-11.0,5.0,-20.0,-45.0,-20.0,76.0
91,537,2023-01-18 19:03:17.040597,80.94,-12.0,5.0,-20.0,-46.0,-20.0,76.0
92,538,2023-01-18 19:03:17.174318,81.07,-11.0,5.0,-23.0,-45.0,-20.0,75.0
93,539,2023-01-18 19:03:17.305256,81.2,-11.0,4.0,-20.0,-46.0,-21.0,76.0
94,540,2023-01-18 19:03:17.439086,81.33,-10.0,5.0,-20.0,-46.0,-20.0,76.0
95,541,2023-01-18 19:03:17.605154,81.46,-10.0,5.0,-21.0,-46.0,-20.0,76.0
96,542,2023-01-18 19:03:17.738752,81.63,-12.0,5.0,-20.0,-46.0,-21.0,77.0
97,543,2023-01-18 19:03:17.902017,81.76,-13.0,5.0,-24.0,-46.0,-20.0,76.0
98,544,2023-01-18 19:03:18.035039,81.93,-12.0,4.0,-19.0,-46.0,-20.0,77.0
99,545,2023-01-18 19:03:18.236861,82.06,-11.0,5.0,-22.0,-46.0,-20.0,76.0
100,546,2023-01-18 19:03:18.401092,82.29,-11.0,4.0,-18.0,-46.0,-21.0,77.0
101,547,2023-01-18 19:03:18.540768,82.42,-11.0,5.0,-20.0,-46.0,-20.0,76.0
102,548,2023-01-18 19:03:18.696461,82.59,-12.0,5.0,-18.0,-46.0,-21.0,77.0
103,549,2023-01-18 19:03:18.827783,82.72,-12.0,6.0,-21.0,-46.0,-20.0,76.0
104,550,2023-01-18 19:03:18.957988,82.85,-10.0,5.0,-23.0,-46.0,-20.0,76.0
105,551,2023-01-18 19:03:19.113855,82.98,-10.0,4.0,-21.0,-46.0,-20.0,76.0
106,552,2023-01-18 19:03:19.263333,83.15,-11.0,4.0,-23.0,-47.0,-21.0,78.0
107,553,2023-01-18 19:03:19.428146,83.31,-11.0,3.0,-25.0,-48.0,-21.0,78.0
108,554,2023-01-18 19:03:19.583078,83.48,-11.0,3.0,-31.0,-47.0,-20.0,76.0
109,555,2023-01-18 19:03:19.715145,83.61,-10.0,3.0,-34.0,-48.0,-21.0,77.0
110,556,2023-01-18 19:03:19.847944,83.74,-10.0,5.0,-37.0,-47.0,-20.0,77.0
111,557,2023-01-18 19:03:20.006386,83.87,-9.0,6.0,-36.0,-46.0,-20.0,77.0
112,558,2023-01-18 19:03:20.154558,84.04,-9.0,6.0,-37.0,-46.0,-21.0,81.0
113,559,2023-01-18 19:03:20.310004,84.2,-25.0,-2.0,-30.0,-58.0,-27.0,108.0
114,560,2023-01-18 19:03:20.409147,84.33,0.0,0.0,0.0,0.0,0.0,0.0
115,561,2023-01-18 19:03:20.557632,84.44,-7.0,10.0,-30.0,-39.0,-21.0,84.0
116,562,2023-01-18 19:03:20.703335,84.6,-18.0,18.0,-49.0,-37.0,-21.0,85.0
117,563,2023-01-18 19:03:20.855101,84.73,31.0,-5.0,29.0,-52.0,-31.0,122.0
118,564,2023-01-18 19:03:21.017936,84.9,12.0,-0.0,5.0,-44.0,-27.0,106.0
119,565,2023-01-18 19:03:21.180980,85.06,-19.0,21.0,-52.0,-32.0,-20.0,76.0
120,566,2023-01-18 19:03:21.338361,85.23,-13.0,10.0,-37.0,-32.0,-20.0,75.0
121,567,2023-01-18 19:03:21.455920,85.35,-11.0,10.0,-41.0,-33.0,-20.0,78.0
122,568,2023-01-18 19:03:21.574286,85.47,-10.0,8.0,-41.0,-32.0,-20.0,77.0
123,569,2023-01-18 19:03:21.759546,85.63,-7.0,8.0,-39.0,-33.0,-21.0,83.0
124,570,2023-01-18 19:03:21.905909,85.79,-18.0,1.0,-35.0,-35.0,-24.0,95.0
125,571,2023-01-18 19:03:22.064842,85.95,-18.0,2.0,-44.0,-30.0,-20.0,82.0
126,572,2023-01-18 19:03:22.219243,86.12,0.0,0.0,0.0,0.0,0.0,0.0
127,573,2023-01-18 19:03:22.355082,86.25,0.0,0.0,0.0,0.0,0.0,0.0
128,574,2023-01-18 19:03:22.479091,86.38,0.0,0.0,0.0,0.0,0.0,0.0
129,575,2023-01-18 19:03:22.607406,86.51,0.0,0.0,0.0,0.0,0.0,0.0
130,576,2023-01-18 19:03:22.739884,86.64,0.0,0.0,0.0,0.0,0.0,0.0
131,577,2023-01-18 19:03:22.884593,86.78,0.0,0.0,0.0,0.0,0.0,0.0
132,578,2023-01-18 19:03:23.004015,86.91,0.0,0.0,0.0,0.0,0.0,0.0
133,579,2023-01-18 19:03:23.128576,87.03,0.0,0.0,0.0,0.0,0.0,0.0
134,580,2023-01-18 19:03:23.300971,87.16,0.0,0.0,0.0,0.0,0.0,0.0
135,581,2023-01-18 19:03:23.410897,87.32,0.0,0.0,0.0,0.0,0.0,0.0
136,582,2023-01-18 19:03:23.509731,87.42,0.0,0.0,0.0,0.0,0.0,0.0
137,583,2023-01-18 19:03:23.620946,87.52,0.0,0.0,0.0,0.0,0.0,0.0
138,584,2023-01-18 19:03:23.754746,87.65,0.0,0.0,0.0,0.0,0.0,0.0
139,585,2023-01-18 19:03:23.896484,87.78,0.0,0.0,0.0,0.0,0.0,0.0
140,586,2023-01-18 19:03:24.004047,87.91,0.0,0.0,0.0,0.0,0.0,0.0
141,587,2023-01-18 19:03:24.102752,88.01,0.0,0.0,0.0,0.0,0.0,0.0
142,588,2023-01-18 19:03:24.218966,88.11,0.0,0.0,0.0,0.0,0.0,0.0
143,589,2023-01-18 19:03:24.347678,88.24,0.0,0.0,0.0,0.0,0.0,0.0
144,590,2023-01-18 19:03:24.508244,88.37,0.0,0.0,0.0,0.0,0.0,0.0
145,591,2023-01-18 19:03:24.632126,88.54,0.0,0.0,0.0,0.0,0.0,0.0
146,592,2023-01-18 19:03:24.780255,88.64,0.0,0.0,0.0,0.0,0.0,0.0
147,593,2023-01-18 19:03:24.894103,88.8,0.0,0.0,0.0,0.0,0.0,0.0
148,594,2023-01-18 19:03:24.993120,88.9,0.0,0.0,0.0,0.0,0.0,0.0
149,595,2023-01-18 19:03:25.095916,89.0,0.0,0.0,0.0,0.0,0.0,0.0
150,596,2023-01-18 19:03:25.205273,89.1,0.0,0.0,0.0,0.0,0.0,0.0
151,597,2023-01-18 19:03:25.355124,89.23,0.0,0.0,0.0,0.0,0.0,0.0
152,598,2023-01-18 19:03:25.468635,89.36,0.0,0.0,0.0,0.0,0.0,0.0
153,599,2023-01-18 19:03:25.611964,89.5,-7.0,3.0,-25.0,-44.0,-33.0,140.0
154,600,2023-01-18 19:03:25.748043,89.63,-7.0,3.0,-8.0,0.0,0.0,0.0
155,601,2023-01-18 19:03:25.868376,89.76,4.0,2.0,15.0,-39.0,-23.0,96.0
156,602,2023-01-18 19:03:26.003599,89.89,3.0,3.0,13.0,-39.0,-22.0,93.0
157,603,2023-01-18 19:03:26.144882,90.02,1.0,2.0,1.0,-39.0,-22.0,91.0
158,604,2023-01-18 19:03:26.270467,90.16,0.0,5.0,-10.0,-41.0,-23.0,94.0
159,605,2023-01-18 19:03:26.403325,90.29,-11.0,7.0,-23.0,-42.0,-23.0,96.0
160,606,2023-01-18 19:03:26.555469,90.42,-11.0,7.0,-25.0,-41.0,-23.0,96.0
161,607,2023-01-18 19:03:26.708120,90.59,-12.0,8.0,-21.0,-40.0,-23.0,95.0
162,608,2023-01-18 19:03:26.823214,90.72,-12.0,7.0,-17.0,-40.0,-23.0,94.0
163,609,2023-01-18 19:03:26.957448,90.85,-14.0,6.0,-17.0,-40.0,-23.0,93.0
164,610,2023-01-18 19:03:27.088062,90.98,-14.0,6.0,-15.0,-40.0,-22.0,92.0
165,611,2023-01-18 19:03:27.220661,91.11,-16.0,6.0,-15.0,-41.0,-22.0,91.0
166,612,2023-01-18 19:03:27.369892,91.25,-17.0,6.0,-16.0,-40.0,-21.0,87.0
167,613,2023-01-18 19:03:27.500449,91.38,-0.0,2.0,-2.0,-45.0,-23.0,94.0
168,614,2023-01-18 19:03:27.617520,91.51,33.0,-16.0,50.0,-58.0,-29.0,122.0
169,615,2023-01-18 19:03:27.755273,91.64,28.0,-15.0,44.0,0.0,0.0,0.0
170,616,2023-01-18 19:03:27.882036,91.77,0.0,0.0,0.0,0.0,0.0,0.0
171,617,2023-01-18 19:03:28.019936,91.9,-16.0,6.0,-27.0,-48.0,-21.0,82.0
172,618,2023-01-18 19:03:28.148086,92.04,-15.0,6.0,-26.0,-49.0,-21.0,82.0
173,619,2023-01-18 19:03:28.308252,92.17,-17.0,7.0,-24.0,-49.0,-21.0,82.0
174,620,2023-01-18 19:03:28.439634,92.33,-17.0,10.0,-23.0,-46.0,-20.0,78.0
175,621,2023-01-18 19:03:28.594482,92.47,-14.0,8.0,-19.0,-48.0,-21.0,81.0
176,622,2023-01-18 19:03:28.705596,92.6,-17.0,7.0,-21.0,-46.0,-20.0,80.0
177,623,2023-01-18 19:03:28.836269,92.73,-14.0,6.0,-19.0,-44.0,-19.0,77.0
178,624,2023-01-18 19:03:29.000287,92.86,-12.0,4.0,-16.0,-43.0,-20.0,77.0
179,625,2023-01-18 19:03:29.161846,93.04,-13.0,3.0,-14.0,-44.0,-20.0,78.0
180,626,2023-01-18 19:03:29.311726,93.2,-12.0,4.0,-15.0,-44.0,-20.0,78.0
181,627,2023-01-18 19:03:29.440514,93.33,-6.0,4.0,-17.0,-46.0,-20.0,79.0
182,628,2023-01-18 19:03:29.628681,93.47,3.0,1.0,1.0,-53.0,-22.0,88.0
183,629,2023-01-18 19:03:29.816073,93.67,-2.0,-0.0,0.0,-60.0,-25.0,102.0
184,630,2023-01-18 19:03:29.932235,93.83,0.0,0.0,0.0,0.0,0.0,0.0
185,631,2023-01-18 19:03:30.156008,94.0,-2.0,4.0,-10.0,0.0,0.0,0.0
186,632,2023-01-18 19:03:30.310949,94.19,-6.0,3.0,-12.0,0.0,0.0,0.0
187,633,2023-01-18 19:03:30.455540,94.31,-5.0,4.0,-11.0,0.0,0.0,0.0
188,634,2023-01-18 19:03:30.602419,94.51,-6.0,5.0,-11.0,0.0,0.0,0.0
189,635,2023-01-18 19:03:30.722396,94.63,-5.0,5.0,-14.0,0.0,0.0,0.0
190,636,2023-01-18 19:03:30.869581,94.76,-5.0,3.0,-11.0,0.0,0.0,0.0
191,637,2023-01-18 19:03:31.005836,94.89,-6.0,2.0,-10.0,0.0,0.0,0.0
192,638,2023-01-18 19:03:31.154751,95.03,-6.0,2.0,-10.0,0.0,0.0,0.0
193,639,2023-01-18 19:03:31.287122,95.19,-5.0,2.0,-8.0,0.0,0.0,0.0
194,640,2023-01-18 19:03:31.421134,95.32,0.0,2.0,-8.0,0.0,0.0,0.0
195,641,2023-01-18 19:03:31.552278,95.46,-1.0,1.0,-6.0,0.0,0.0,0.0
196,642,2023-01-18 19:03:31.695656,95.59,2.0,1.0,0.0,0.0,0.0,0.0
197,643,2023-01-18 19:03:31.825296,95.72,0.0,0.0,0.0,0.0,0.0,0.0
198,644,2023-01-18 19:03:31.957908,95.85,0.0,0.0,0.0,0.0,0.0,0.0
199,645,2023-01-18 19:03:32.096687,95.98,0.0,0.0,0.0,0.0,0.0,0.0
200,646,2023-01-18 19:03:32.207023,96.12,0.0,0.0,0.0,0.0,0.0,0.0
201,647,2023-01-18 19:03:32.339408,96.25,0.0,0.0,0.0,0.0,0.0,0.0
202,648,2023-01-18 19:03:32.462962,96.37,0.0,0.0,0.0,0.0,0.0,0.0
203,649,2023-01-18 19:03:32.603362,96.5,0.0,0.0,0.0,0.0,0.0,0.0
204,650,2023-01-18 19:03:32.727027,96.63,0.0,0.0,0.0,0.0,0.0,0.0
205,651,2023-01-18 19:03:32.896238,96.77,0.0,0.0,0.0,0.0,0.0,0.0
206,652,2023-01-18 19:03:33.024198,96.93,0.0,0.0,0.0,0.0,0.0,0.0
207,653,2023-01-18 19:03:33.187555,97.06,0.0,0.0,0.0,0.0,0.0,0.0
208,654,2023-01-18 19:03:33.337315,97.24,0.0,0.0,0.0,0.0,0.0,0.0
209,655,2023-01-18 19:03:33.487473,97.37,0.0,0.0,0.0,0.0,0.0,0.0
210,656,2023-01-18 19:03:33.632617,97.54,0.0,0.0,0.0,0.0,0.0,0.0
211,657,2023-01-18 19:03:33.781056,97.67,0.0,0.0,0.0,0.0,0.0,0.0
212,658,2023-01-18 19:03:33.928063,97.83,0.0,0.0,0.0,0.0,0.0,0.0
213,659,2023-01-18 19:03:34.088568,97.96,0.0,0.0,0.0,0.0,0.0,0.0
214,660,2023-01-18 19:03:34.206672,98.12,0.0,0.0,0.0,0.0,0.0,0.0
215,661,2023-01-18 19:03:34.299697,98.22,0.0,0.0,0.0,0.0,0.0,0.0
216,662,2023-01-18 19:03:34.397296,98.32,0.0,0.0,0.0,0.0,0.0,0.0
217,663,2023-01-18 19:03:34.494262,98.42,0.0,0.0,0.0,0.0,0.0,0.0
218,664,2023-01-18 19:03:34.597707,98.51,0.0,0.0,0.0,0.0,0.0,0.0
219,665,2023-01-18 19:03:34.707809,98.61,0.0,0.0,0.0,0.0,0.0,0.0
220,666,2023-01-18 19:03:34.826160,98.75,0.0,0.0,0.0,0.0,0.0,0.0
221,667,2023-01-18 19:03:34.956023,98.84,-10.0,6.0,-26.0,0.0,0.0,0.0
222,668,2023-01-18 19:03:35.092106,98.98,-5.0,6.0,-34.0,0.0,0.0,0.0
223,669,2023-01-18 19:03:35.211303,99.11,-2.0,4.0,-26.0,0.0,0.0,0.0
224,670,2023-01-18 19:03:35.333900,99.24,-4.0,2.0,-25.0,0.0,0.0,0.0
225,671,2023-01-18 19:03:35.466139,99.37,-8.0,2.0,-29.0,0.0,0.0,0.0
226,672,2023-01-18 19:03:35.597068,99.5,-7.0,1.0,-30.0,0.0,0.0,0.0
227,673,2023-01-18 19:03:35.728706,99.64,-3.0,1.0,-26.0,0.0,0.0,0.0
228,674,2023-01-18 19:03:35.891775,99.77,-5.0,3.0,-29.0,0.0,0.0,0.0
229,675,2023-01-18 19:03:36.008246,99.9,-5.0,3.0,-26.0,0.0,0.0,0.0
230,676,2023-01-18 19:03:36.156458,100.03,-7.0,2.0,-20.0,0.0,0.0,0.0
231,677,2023-01-18 19:03:36.315910,100.2,-9.0,4.0,-29.0,0.0,0.0,0.0
232,678,2023-01-18 19:03:36.423147,100.33,-2.0,6.0,-32.0,0.0,0.0,0.0
233,679,2023-01-18 19:03:36.569105,100.46,-22.0,9.0,-49.0,-55.0,-23.0,89.0
234,680,2023-01-18 19:03:36.706118,100.59,-8.0,8.0,9.0,-71.0,-30.0,120.0
235,681,2023-01-18 19:03:36.830626,100.73,0.0,0.0,0.0,0.0,0.0,0.0
236,682,2023-01-18 19:03:37.001945,100.89,-8.0,6.0,-13.0,-49.0,-22.0,89.0
237,683,2023-01-18 19:03:37.132654,101.02,-5.0,4.0,-11.0,-48.0,-22.0,87.0
238,684,2023-01-18 19:03:37.266099,101.15,-7.0,3.0,-13.0,-47.0,-22.0,86.0
239,685,2023-01-18 19:03:37.430614,101.28,-13.0,-0.0,-13.0,-50.0,-23.0,91.0
240,686,2023-01-18 19:03:37.558050,101.45,-9.0,0.0,-17.0,-51.0,-23.0,90.0
241,687,2023-01-18 19:03:37.712578,101.58,-9.0,0.0,-18.0,-49.0,-21.0,84.0
242,688,2023-01-18 19:03:37.857167,101.75,-9.0,0.0,-20.0,-51.0,-21.0,85.0
243,689,2023-01-18 19:03:38.005041,101.88,-9.0,3.0,-30.0,-50.0,-21.0,83.0
244,690,2023-01-18 19:03:38.153856,102.05,-7.0,4.0,-32.0,-50.0,-21.0,83.0
245,691,2023-01-18 19:03:38.310496,102.18,-8.0,4.0,-33.0,-47.0,-20.0,79.0
246,692,2023-01-18 19:03:38.452416,102.34,-11.0,8.0,-39.0,-45.0,-19.0,76.0
247,693,2023-01-18 19:03:38.627611,102.47,-7.0,9.0,-39.0,-46.0,-21.0,82.0
248,694,2023-01-18 19:03:38.754240,102.64,-10.0,9.0,-36.0,-46.0,-22.0,85.0
249,695,2023-01-18 19:03:38.913401,102.77,-8.0,10.0,-39.0,-45.0,-22.0,85.0
250,696,2023-01-18 19:03:39.052054,102.94,-5.0,11.0,-41.0,-41.0,-21.0,81.0
251,697,2023-01-18 19:03:39.215327,103.07,-17.0,17.0,-49.0,-41.0,-21.0,85.0
252,698,2023-01-18 19:03:39.345093,103.23,-9.0,15.0,-48.0,-40.0,-22.0,86.0
253,699,2023-01-18 19:03:39.515159,103.37,1.0,-2.0,-19.0,-62.0,-35.0,141.0
254,700,2023-01-18 19:03:39.639442,103.53,0.0,0.0,0.0,0.0,0.0,0.0
255,701,2023-01-18 19:03:39.770197,103.66,-7.0,6.0,-37.0,-32.0,-19.0,76.0
256,702,2023-01-18 19:03:39.900662,103.79,-11.0,6.0,-34.0,-32.0,-19.0,80.0
257,703,2023-01-18 19:03:40.055907,103.92,-13.0,8.0,-35.0,-32.0,-20.0,82.0
258,704,2023-01-18 19:03:40.191666,104.08,-11.0,7.0,-37.0,-32.0,-20.0,81.0
259,705,2023-01-18 19:03:40.355824,104.21,-8.0,3.0,-31.0,-32.0,-19.0,79.0
260,706,2023-01-18 19:03:40.506109,104.38,-10.0,4.0,-27.0,-33.0,-20.0,79.0
261,707,2023-01-18 19:03:40.659468,104.51,-15.0,2.0,-22.0,-36.0,-21.0,82.0
262,708,2023-01-18 19:03:40.787070,104.68,-6.0,2.0,-22.0,-37.0,-21.0,83.0
263,709,2023-01-18 19:03:40.913759,104.81,-11.0,4.0,-34.0,-36.0,-20.0,81.0
264,710,2023-01-18 19:03:41.061556,104.94,-12.0,6.0,-38.0,-36.0,-20.0,82.0
265,711,2023-01-18 19:03:41.184013,105.07,-12.0,7.0,-37.0,-34.0,-19.0,77.0
266,712,2023-01-18 19:03:41.323877,105.2,-13.0,11.0,-43.0,-31.0,-18.0,74.0
267,713,2023-01-18 19:03:41.442358,105.34,-12.0,8.0,-35.0,-33.0,-21.0,83.0
268,714,2023-01-18 19:03:41.603916,105.47,-13.0,12.0,-41.0,-31.0,-20.0,79.0
269,715,2023-01-18 19:03:41.740749,105.63,-11.0,11.0,-40.0,-31.0,-20.0,84.0
270,716,2023-01-18 19:03:41.906212,105.77,-11.0,11.0,-35.0,-31.0,-21.0,85.0
271,717,2023-01-18 19:03:42.038208,105.93,-7.0,7.0,-33.0,-31.0,-21.0,87.0
272,718,2023-01-18 19:03:42.166778,106.06,-6.0,8.0,-34.0,-29.0,-20.0,85.0
