Time,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
20.358,-12.5678663612794,-26.5966423371954,-16.850492031965,109.795952,-1501.060913,428.615692
20.361,-12.4753619336415,-26.6426589477157,-16.942041093339,110.028999,-1500.271606,428.792847
20.364,-12.4445840947426,-26.788352889018,-16.9649090262221,110.313034,-1499.489502,428.976105
20.367,-12.4771513539313,-26.8705003410466,-16.9007471716037,110.611992,-1498.676147,429.127502
20.369,-12.4358512756184,-27.0019736087655,-16.8980814005103,110.862457,-1497.829956,429.285614
20.372,-12.335580159098,-27.1226338541465,-16.8561053221985,111.122269,-1497.014282,429.461945
20.375,-12.2397497334899,-27.1966245813265,-16.8067417312892,111.447289,-1496.192505,429.647614
20.378,-12.1898075297496,-27.2425364351069,-16.8207450378795,111.689766,-1495.351074,429.761597
20.381,-12.2604226048706,-27.2538683933498,-16.8073223011403,111.901588,-1494.568604,429.871338
20.383,-12.1556235890918,-27.222275689548,-16.8396497726943,112.022392,-1493.841675,429.907349
20.386,-12.0470121217738,-27.2558251254248,-16.8880063799051,112.224525,-1493.049927,430.025208
20.389,-12.0777641349895,-27.2882044901136,-16.8886653007808,112.398987,-1492.269409,430.120148
20.392,-12.1033493483017,-27.269979312762,-16.8617459275971,112.586304,-1491.465698,430.242737
20.394,-12.0662417385498,-27.3205796584594,-16.7935331870427,112.843109,-1490.626831,430.372772
20.397,-11.9829806758264,-27.3314207436823,-16.8466847510791,113.006874,-1489.855469,430.500488
20.4,-11.9395677556012,-27.3657795375189,-16.8502323920067,113.230949,-1489.106323,430.589447
20.403,-11.9739734301803,-27.3696410154911,-16.901802809307,113.43264,-1488.338257,430.640289
20.406,-12.0886643164848,-27.3402000707623,-16.9034744171201,113.601624,-1487.585327,430.754883
20.408,-12.0740732704056,-27.3778249686886,-16.9112507922115,113.736694,-1486.894043,430.846954
20.411,-12.0119176099061,-27.5415143337884,-16.8953321086535,113.930305,-1486.180054,430.909729
20.414,-12.036191599469,-27.676652239444,-16.8221529638734,114.081413,-1485.440063,430.986298
20.417,-12.0395520995872,-27.8170892581884,-16.6926438105516,114.239723,-1484.73584,431.049561
20.419,-11.9761346936286,-28.0771346245597,-16.6508404276408,114.377609,-1484.089722,431.036133
20.422,-11.9113716032292,-28.3406758763049,-16.6385785950156,114.445427,-1483.504883,431.009918
20.425,-11.9298951003385,-28.4224784317482,-16.5375602181425,114.517433,-1482.902344,430.951385
20.428,-11.9600660852177,-28.3948508660463,-16.5325127790205,114.698959,-1482.159302,430.979004
20.431,-11.9263191511311,-28.347135598975,-16.5523135533002,114.87088,-1481.397095,431.016815
20.433,-11.9191356431536,-28.3351380896745,-16.5606763217003,115.039474,-1480.645142,431.090088
20.436,-11.9800035154395,-28.3105626771267,-16.5107656503599,115.210594,-1479.920532,431.114441
20.439,-12.0075451760814,-28.2363786337155,-16.5004448017051,115.309235,-1479.243164,431.10083
20.442,-12.1521783141986,-28.0893381597587,-16.5372208391029,115.375359,-1478.614624,431.071167
20.444,-12.3344540613816,-27.8742967139172,-16.5716523307049,115.42411,-1478.076538,431.009277
20.447,-12.5133290426623,-27.626374753774,-16.5134169665005,115.440605,-1477.552002,430.903351
20.45,-12.5944929366379,-27.5382009534823,-16.4609501289521,115.539413,-1476.851807,430.862854
20.453,-12.5747707983414,-27.5841561700753,-16.4299953577693,115.721695,-1476.083008,430.921539
20.456,-12.5386188287489,-27.6241483890771,-16.3674690737377,115.880966,-1475.328979,430.972198
20.458,-12.4893012332786,-27.7024620600791,-16.331265276005,115.995285,-1474.576172,430.936157
20.461,-12.4792037062206,-27.7202977027814,-16.2936883291681,116.151299,-1473.737671,430.950684
20.464,-12.4403769579147,-27.7777886959762,-16.2971835238263,116.317101,-1472.987061,430.976685
20.467,-12.3536078674091,-27.7691813790639,-16.3095517040156,116.456635,-1472.277344,430.959717
20.469,-12.4104656062413,-27.7170823757188,-16.3087090328334,116.61557,-1471.510254,430.928436
20.472,-12.4901221424193,-27.6600839107433,-16.2784254244923,116.766739,-1470.717651,430.92157
20.475,-12.452856077874,-27.6948477504031,-16.3308077207081,116.89949,-1469.968872,430.947601
20.478,-12.4585025226312,-27.7712586082778,-16.3307414640511,117.056404,-1469.253052,430.949768
20.481,-12.4817770688147,-27.7651504931546,-16.2756052160499,117.152977,-1468.510742,430.922943
20.483,-12.5194875686877,-27.7153069608521,-16.26215714988,117.261887,-1467.740845,430.924286
20.486,-12.4975943818796,-27.7175074704356,-16.1809984203766,117.375244,-1467.011108,430.899963
20.489,-12.4229360344702,-27.7743954028623,-16.1667889144007,117.498695,-1466.27124,430.878876
20.492,-12.3030990225193,-27.851531374451,-16.142715465467,117.619858,-1465.49292,430.793518
20.494,-12.3375797532423,-27.8646686444512,-16.1339101179873,117.744125,-1464.699951,430.75769
20.497,-12.3196243283047,-27.8331101810289,-16.1279287214418,117.873253,-1463.905396,430.724426
20.5,-12.2836027586338,-27.8198047249015,-16.1795666510549,117.984772,-1463.169067,430.6633
20.503,-12.3418488564334,-27.8198399121026,-16.1558788730762,118.087379,-1462.466553,430.575928
20.506,-12.471347993988,-27.7999801019404,-16.1023767364191,118.202347,-1461.782227,430.48111
20.508,-12.4836828538957,-27.8198199459203,-16.1207656360664,118.344948,-1461.052979,430.441986
20.511,-12.4140154155884,-27.9044643643833,-16.0938393422669,118.482986,-1460.300781,430.426361
20.514,-12.4120674129397,-27.9593915399332,-15.9746521680674,118.656357,-1459.547485,430.36795
20.517,-12.5010904352505,-27.9640377170422,-15.8870261638354,118.819412,-1458.754639,430.295105
20.519,-12.3716991540914,-27.9619121706294,-15.8689162126938,118.921623,-1458.011963,430.212952
20.522,-12.2886440635385,-27.9852651573587,-15.9396377139107,119.046371,-1457.242065,430.139954
20.525,-12.2931525871665,-28.0110977019686,-15.9284853111703,119.191452,-1456.422607,430.060516
20.528,-12.3055416072838,-28.1157040245121,-15.9063518460725,119.373772,-1455.63269,429.990875
20.531,-12.2258988727072,-28.2046014718492,-15.9006227085566,119.568283,-1454.848022,429.94104
20.533,-12.2055708353606,-28.2175588567587,-15.8999379090788,119.740494,-1454.07019,429.918335
20.536,-12.2961394750483,-28.1778313055158,-15.8731320133203,119.922989,-1453.296509,429.86264
20.539,-12.3144894597994,-28.0951399122129,-15.8328879316162,120.058304,-1452.559326,429.763184
20.542,-12.2840118000884,-27.984150195791,-15.7990638478408,120.226814,-1451.859009,429.682465
20.544,-12.2563396421461,-27.8352515210744,-15.8094493519003,120.370598,-1451.175171,429.554779
20.547,-12.4054434049787,-27.6551842225476,-15.8178164365015,120.485298,-1450.435913,429.463196
20.55,-12.4220768162875,-27.6011076988213,-15.827333274883,120.619919,-1449.666748,429.366943
20.553,-12.449344813784,-27.6016434384004,-15.9218971276238,120.750633,-1448.874268,429.307587
20.556,-12.3857443733588,-27.6880658910012,-15.9893238914446,120.876297,-1448.065552,429.211945
20.558,-12.3992371766843,-27.7614139159818,-15.8835098448332,121.071579,-1447.205566,429.159271
20.561,-12.3893867848482,-27.8382717958687,-15.8616656424729,121.32402,-1446.365601,429.182404
20.564,-12.2726555780492,-27.9728120984034,-15.8021195892587,121.582581,-1445.547485,429.174866
20.567,-12.1748371781586,-28.0772295179341,-15.7685053433621,121.886345,-1444.724365,429.210541
20.569,-12.1939769143039,-28.0340930680653,-15.6287839846946,122.027817,-1443.970825,429.075806
20.572,-12.1709055281909,-28.0146980101591,-15.5816472458413,122.138847,-1443.291504,428.954529
20.575,-12.2510821716158,-27.9134009614615,-15.5670861623855,122.302246,-1442.677124,428.860596
20.578,-12.4273504972272,-27.6373627252625,-15.6073800694823,122.36911,-1442.101318,428.708557
20.581,-12.6065144675579,-27.491737220479,-15.6658942926858,122.4608,-1441.48645,428.557526
20.583,-12.6438867040654,-27.4535880612115,-15.690123463886,122.527992,-1440.838745,428.402679
20.586,-12.544043730639,-27.5541868898148,-15.7496138972672,122.733856,-1440.092529,428.36499
20.589,-12.4577488199998,-27.6945926780756,-15.7273149150951,122.904381,-1439.293945,428.339447
20.592,-12.4712567699713,-27.8017352291733,-15.6300615410439,123.074806,-1438.476685,428.335175
20.594,-12.3896708741428,-27.9382883565122,-15.5257667544545,123.321045,-1437.64856,428.36792
20.597,-12.2349783487895,-28.0866918357389,-15.5008909424499,123.648636,-1436.826782,428.441101
20.6,-12.2062448256546,-28.2156777013217,-15.4422589331519,123.860649,-1436.048096,428.414764
20.603,-12.2803657577925,-28.2155683606602,-15.3537425876573,124.00045,-1435.342896,428.323303
20.606,-12.2993352389668,-28.1788263172,-15.322053593736,124.142021,-1434.658203,428.262909
20.608,-12.3121260517637,-28.1478221336271,-15.3689567633475,124.335121,-1433.996704,428.225006
20.611,-12.4241829340274,-28.0926444228913,-15.3656567539012,124.507828,-1433.387695,428.168304
20.614,-12.5607825723578,-27.9472776880337,-15.3442218797501,124.609497,-1432.777222,428.036682
20.617,-12.6404954347618,-27.8009768072814,-15.3732814037769,124.67836,-1432.171509,427.908905
20.619,-12.6630288639267,-27.7402573639278,-15.4482876441113,124.81559,-1431.50293,427.853333
20.622,-12.590799813513,-27.7525160295648,-15.4629569324621,124.987778,-1430.829712,427.815765
20.625,-12.5663806600732,-27.7772842272717,-15.3446765587859,125.148308,-1430.137573,427.745209
20.628,-12.6180433521106,-27.7650157178134,-15.2881106228657,125.321075,-1429.435669,427.713806
20.631,-12.5174088590121,-27.895369143163,-15.2929484171913,125.536812,-1428.700317,427.732971
20.633,-12.4011484230816,-27.9852753149387,-15.3400523847715,125.720886,-1427.946289,427.799377
20.636,-12.3881202936305,-28.1371059343735,-15.3238573105588,125.979927,-1427.157593,427.764496
20.639,-12.4458380502939,-28.1830094025316,-15.2869731599578,126.155647,-1426.423096,427.715515
20.642,-12.469578130367,-28.2029923165137,-15.2773503193309,126.363594,-1425.730469,427.695099
20.644,-12.4722175537444,-28.1667337948073,-15.3470804258212,126.563576,-1425.121948,427.659637
20.647,-12.5588264617959,-28.1209032781396,-15.3727556657549,126.740036,-1424.540649,427.557007
20.65,-12.6608045773289,-28.0137794382936,-15.3582263122463,126.855804,-1423.98999,427.410522
20.653,-12.7489787502306,-27.8939359434492,-15.3291120625053,126.953751,-1423.420044,427.269257
20.656,-12.690276737776,-27.8860440615029,-15.3321618031002,127.104698,-1422.83313,427.159515
20.658,-12.6143594851154,-27.9900860057995,-15.321447762815,127.295006,-1422.231689,427.074097
20.661,-12.6237762101393,-28.0404104381946,-15.2427581997399,127.489937,-1421.594971,427.03717
20.664,-12.6739466429648,-28.0534859072437,-15.2073404795701,127.692223,-1420.970581,426.969482
20.667,-12.7256645628607,-28.0106926613267,-15.2579221060319,127.854095,-1420.407593,426.850739
20.669,-12.7164605178937,-28.0064230460874,-15.3680005016441,127.978516,-1419.844116,426.719971
20.672,-12.7163254414077,-27.9955298810062,-15.4539605474105,128.071609,-1419.24231,426.620087
20.675,-12.7470115882801,-28.0101852003534,-15.4211613129169,128.183044,-1418.596069,426.544464
20.678,-12.8045186876047,-27.9660929123897,-15.3810462647145,128.334061,-1417.941162,426.490814
20.681,-12.8085074186295,-27.9121083306873,-15.3672028997043,128.468155,-1417.301758,426.44101
20.683,-12.7532702575843,-27.9703941371276,-15.3840669362291,128.668076,-1416.649536,426.416565
20.686,-12.7629514861668,-27.9537395349966,-15.3530250128066,128.890289,-1415.979736,426.360474
20.689,-12.7960408124621,-27.94237058445,-15.3207737222583,129.055023,-1415.301025,426.286194
20.692,-12.8087026567676,-27.9081620468703,-15.3147189767359,129.216461,-1414.637695,426.230927
20.694,-12.8208391845086,-27.8448420219897,-15.3520741330008,129.375443,-1414.020264,426.178558
20.697,-12.888273661795,-27.8000382862089,-15.430811688074,129.52478,-1413.434692,426.091125
20.7,-12.9823311456372,-27.7800815496194,-15.4599133162938,129.693085,-1412.849854,426.041321
20.703,-13.0603281174674,-27.7741708281694,-15.4202184109105,129.847229,-1412.240234,425.992706
20.706,-13.050167013491,-27.8157972865646,-15.4027884198637,129.984711,-1411.652222,425.912659
20.708,-13.0306124440866,-27.9226631260757,-15.3874708684653,130.122238,-1411.104736,425.814972
20.711,-13.0306686482462,-27.9703871332122,-15.3612914209995,130.244965,-1410.563599,425.729309
20.714,-13.0457499862737,-27.943392510813,-15.2738459359877,130.398605,-1409.945679,425.669281
20.717,-13.0495971460346,-27.9110150372621,-15.2257721800902,130.55719,-1409.322998,425.616638
20.719,-13.0905358691102,-27.8604458835221,-15.2274009366296,130.683975,-1408.7229,425.545532
20.722,-13.0715013166909,-27.8343065727964,-15.3425478701677,130.761322,-1408.12915,425.473755
20.725,-13.0574570387806,-27.8401711411645,-15.4191637538905,130.846771,-1407.524902,425.373962
20.728,-13.1048299306098,-27.8506085882215,-15.4264409143493,130.9245,-1406.904907,425.283661
20.731,-13.1349629646511,-27.8324153176877,-15.3974931164029,131.032394,-1406.31604,425.205658
20.733,-13.2002895938897,-27.7294369624239,-15.3963368557722,131.136124,-1405.740845,425.163757
20.736,-13.2844289421206,-27.6361160112256,-15.4609142700761,131.223663,-1405.188721,425.128601
20.739,-13.3567021556813,-27.5862794045222,-15.4259589768276,131.299805,-1404.614502,425.073547
20.742,-13.4391811094067,-27.6192328200808,-15.3901650821906,131.41449,-1404.014282,425.031555
20.744,-13.4002728598546,-27.6308815630401,-15.3385390664659,131.512451,-1403.41626,425.006256
20.747,-13.3367444058983,-27.5999553015961,-15.3542531872957,131.649887,-1402.778198,425.027069
20.75,-13.3557998077808,-27.5831731500953,-15.2882906479642,131.792908,-1402.12793,425.042389
20.753,-13.4939018198945,-27.5506924839871,-15.201957778082,131.897125,-1401.512695,425.018677
20.756,-13.5574305316373,-27.4947429483279,-15.1986844534757,131.92775,-1400.947876,424.961761
20.758,-13.5162815629961,-27.462371145039,-15.2585841865793,131.986298,-1400.335815,424.967072
20.761,-13.5264814477341,-27.4648944531775,-15.3357576199597,132.040634,-1399.661987,424.966553
20.764,-13.593302206249,-27.5166769700582,-15.3242707251269,132.110275,-1399.006836,424.950439
20.767,-13.6424688070771,-27.5291762714443,-15.2994240668281,132.145905,-1398.361938,424.934479
20.769,-13.6309849891585,-27.455323435645,-15.2921569151877,132.209457,-1397.73877,424.963715
20.772,-13.646867523645,-27.4094922126097,-15.2523140762498,132.273468,-1397.120728,424.978546
20.775,-13.7697768298906,-27.3745610166656,-15.2411853278181,132.308563,-1396.518677,425.003082
20.778,-13.9008907608548,-27.340834321387,-15.2268250370463,132.320297,-1395.894165,425.004242
20.781,-13.8555785253392,-27.3014979997434,-15.2663876926353,132.355438,-1395.256958,425.034576
20.783,-13.8017210625026,-27.2894713384956,-15.2378753030377,132.408661,-1394.614136,425.057648
20.786,-13.8087209546818,-27.2923464962022,-15.1417556396664,132.462021,-1393.971924,425.087128
20.789,-13.9343114229299,-27.2347886140718,-15.0902284750384,132.490479,-1393.341553,425.104462
20.792,-13.8733827086051,-27.2151504048059,-15.0241600178412,132.468796,-1392.674072,425.101135
20.794,-13.7742167891317,-27.2014921361732,-15.0529074294952,132.506546,-1391.96167,425.188354
20.797,-13.7732917130779,-27.2286260698805,-15.0574038808051,132.534348,-1391.231323,425.236938
20.8,-13.7905677455358,-27.2884007354946,-15.0642699176693,132.533691,-1390.557251,425.23822
20.803,-13.7850695715321,-27.2921915336903,-15.0697492306881,132.540878,-1389.890503,425.254639
20.806,-13.6791136730515,-27.2456934253863,-15.0941202592334,132.576736,-1389.21228,425.329285
20.808,-13.7242451899803,-27.1348183400195,-15.0996358528607,132.596008,-1388.527466,425.39325
20.811,-13.8064514460757,-27.1005929662307,-15.0953328044353,132.621552,-1387.86377,425.433472
20.814,-13.8190599606837,-27.1027653943935,-15.0885057993172,132.596008,-1387.206421,425.448608
20.817,-13.7502166522144,-27.0627617632127,-15.1008317441348,132.593597,-1386.494019,425.511414
20.819,-13.7015458486363,-27.0824207829392,-15.0975727734008,132.574585,-1385.743286,425.583923
20.822,-13.7108015171862,-27.1132723396441,-15.1307484751464,132.549866,-1385.016724,425.648041
20.825,-13.7374594412635,-27.1519566994857,-15.0902343890979,132.53476,-1384.305298,425.73407
20.828,-13.7044209965279,-27.0937952954272,-15.0567264007443,132.545914,-1383.578735,425.813538
20.831,-13.6684097285177,-27.0225991971387,-15.0449893226831,132.562012,-1382.870972,425.879395
20.833,-13.6578053563256,-27.0100980897417,-15.0834596884276,132.552216,-1382.145142,425.956848
20.836,-13.6641563240126,-26.9923559180657,-15.0345689815625,132.554672,-1381.41687,426.028351
20.839,-13.5973171249189,-26.9865789087499,-14.9770866296674,132.562744,-1380.678955,426.122528
20.842,-13.5669541233154,-26.9615538944307,-14.9595112562838,132.558151,-1379.926636,426.188019
20.844,-13.5932291958583,-26.8735250401996,-14.8973170993564,132.475082,-1379.198975,426.26947
20.847,-13.6170245042922,-26.8369491377426,-14.9070400564927,132.430603,-1378.463867,426.330017
20.85,-13.5626152831585,-26.8225737095437,-14.9035174883438,132.411728,-1377.713623,426.382233
20.853,-13.5018416174154,-26.8390247738701,-14.9281333729003,132.393143,-1376.939453,426.45578
20.856,-13.5238499035352,-26.8128601156819,-14.9706895915221,132.354935,-1376.215576,426.52005
20.858,-13.6000407707928,-26.7785506192737,-14.9653945952748,132.349533,-1375.51123,426.604462
20.861,-13.585023886874,-26.7004059517713,-14.9731376827528,132.315048,-1374.83313,426.654602
20.864,-13.5479728964399,-26.6975826745651,-14.9629035580219,132.294052,-1374.076782,426.720459
20.867,-13.4779035365837,-26.7227469788225,-15.0010714852832,132.206528,-1373.300415,426.772308
20.869,-13.4738785555384,-26.7192494133937,-15.0762885283054,132.169373,-1372.505127,426.859863
20.872,-13.4423484881727,-26.7432307979891,-15.0497373903342,132.145187,-1371.76123,426.939453
20.875,-13.4996346288181,-26.6903012832367,-14.9714440737403,132.105591,-1370.989258,427.026733
20.878,-13.4661663906546,-26.60546543667,-14.9861568013347,132.014236,-1370.27002,427.061035
20.881,-13.3864598671691,-26.5762530954224,-14.9576573313818,131.979355,-1369.568848,427.090332
20.883,-13.3899317609492,-26.5458446709306,-14.9112689598489,131.95401,-1368.813843,427.178955
20.886,-13.4226087105644,-26.5184210458408,-14.8430912039201,131.905609,-1368.005493,427.259949
20.889,-13.3741224769683,-26.4794307513731,-14.8619058739893,131.847305,-1367.247437,427.332214
20.892,-13.3249499529823,-26.4950747333991,-14.8632464464736,131.74852,-1366.5354,427.389679
20.894,-13.3174142782015,-26.5166868129246,-14.7911610780697,131.67627,-1365.787964,427.436066
20.897,-13.2900234528274,-26.4892566347701,-14.806862021018,131.639343,-1364.980103,427.512238
20.9,-13.2689499981995,-26.4238553930519,-14.8769280549697,131.632812,-1364.208984,427.638
20.903,-13.2762301532813,-26.3848138526063,-14.8775573394726,131.594009,-1363.512817,427.706055
20.906,-13.2968039005931,-26.383497438756,-14.8097272174611,131.524918,-1362.775146,427.730621
20.908,-13.292535211246,-26.3540133095148,-14.7480320824647,131.413467,-1362.025635,427.778809
20.911,-13.2696236338018,-26.3048247433215,-14.7852726085424,131.316864,-1361.289917,427.872681
20.914,-13.3206393130489,-26.2284422739859,-14.8231560876246,131.165222,-1360.529175,427.861023
20.917,-13.3514398490782,-26.2189791076757,-14.8111647625753,131.104767,-1359.740112,427.887695
20.919,-13.3389984025542,-26.2304009271773,-14.7925061863974,131.06485,-1358.95105,427.963776
20.922,-13.2900911856789,-26.2053741485274,-14.7785458717423,131.007706,-1358.241089,428.039917
20.925,-13.3725676988011,-26.0990808663883,-14.7565302344562,130.920578,-1357.520874,428.023987
20.928,-13.3458797005071,-25.9845935789592,-14.7171373863534,130.801636,-1356.803955,427.998566
20.931,-13.3192728820126,-25.972241259946,-14.7224984677445,130.712158,-1356.040161,428.03418
20.933,-13.3191054848507,-25.9402544582298,-14.6913857216231,130.619278,-1355.262207,428.100403
20.936,-13.3018577003268,-25.9011241340172,-14.6905010503909,130.533478,-1354.477173,428.113861
20.939,-13.2694910927218,-25.8625614598002,-14.6461932524708,130.464737,-1353.72229,428.14325
20.942,-13.3249444502593,-25.7790513061762,-14.6406300553804,130.365784,-1353.015625,428.160645
20.944,-13.4424135625617,-25.7367610019261,-14.5706978086999,130.259766,-1352.296631,428.198883
20.947,-13.3890563716291,-25.7501921643625,-14.5547298310463,130.19783,-1351.532104,428.249146
20.95,-13.3503415589547,-25.7507300394601,-14.4993963517098,130.102997,-1350.78186,428.27002
20.953,-13.4059770621928,-25.6823934923645,-14.4320574347185,129.974518,-1350.033691,428.26593
20.956,-13.4876472003947,-25.5871182814538,-14.4288198210416,129.853317,-1349.253784,428.270111
20.958,-13.4690549298333,-25.5527021543096,-14.5038115252182,129.786484,-1348.512329,428.299835
20.961,-13.4971159092073,-25.521106951373,-14.5084408529664,129.693695,-1347.80249,428.286346
20.964,-13.6253982432221,-25.43995783803,-14.4400931468061,129.559631,-1347.10437,428.223816
20.967,-13.5954720384583,-25.4180978641315,-14.480556962595,129.486664,-1346.408936,428.206146
20.969,-13.5228770626908,-25.4601967458341,-14.5141365309999,129.385971,-1345.696777,428.189056
20.972,-13.5281045681395,-25.4250464297245,-14.542436822103,129.267426,-1344.970215,428.107178
20.975,-13.5892718262976,-25.3578996614634,-14.5575557874289,129.124557,-1344.213867,428.040558
20.978,-13.5263619557937,-25.3355953455412,-14.5795010382385,129.030029,-1343.497925,428.0224
20.981,-13.5618409590157,-25.2726248840108,-14.5641138870276,128.927719,-1342.81665,428.012238
20.983,-13.6850335560159,-25.2005213515522,-14.5070239480361,128.805359,-1342.111084,427.967529
20.986,-13.7335046998124,-25.1663587521131,-14.4965098311748,128.69455,-1341.401245,427.932556
20.989,-13.7181193942182,-25.1428752732069,-14.5162186943609,128.590286,-1340.717407,427.894897
20.992,-13.7257541486917,-25.0976449003539,-14.4796122048142,128.449921,-1340.008911,427.852966
20.994,-13.8452712492713,-25.0647450706438,-14.4394909905467,128.319,-1339.243408,427.814728
20.997,-13.7773071785064,-25.1016430119947,-14.5495736507578,128.229752,-1338.492676,427.776794
21,-13.8059269511905,-25.0913859197743,-14.5785960527898,128.111389,-1337.78186,427.716553
21.003,-13.8839215868972,-25.0176198383215,-14.5678825592572,127.93866,-1337.083374,427.651642
21.006,-13.8891057445023,-24.9380096816655,-14.5858204519404,127.841949,-1336.395508,427.562134
21.008,-13.7922983684912,-24.9283134653298,-14.6506337035128,127.740768,-1335.723022,427.491241
21.011,-13.823769547016,-24.8799141095644,-14.6553437662647,127.579781,-1334.997681,427.385345
21.014,-13.8844733218619,-24.8128819288868,-14.6488104361587,127.456543,-1334.235718,427.340637
21.017,-13.8032958655658,-24.845007200553,-14.6676649378492,127.354416,-1333.492432,427.306793
21.019,-13.83209330976,-24.8298689206759,-14.6892740042243,127.183647,-1332.818237,427.240753
21.022,-13.9779242996901,-24.7574468608704,-14.6510214942983,127.053337,-1332.13562,427.175812
21.025,-14.0222442037361,-24.7040342984,-14.6609682684086,126.957146,-1331.429199,427.116119
21.028,-13.9579003373541,-24.6934448856048,-14.6299551011842,126.815796,-1330.725952,427.056335
21.031,-13.991607012657,-24.6515545073116,-14.5804876912664,126.645248,-1330.00061,426.993683
21.033,-14.0541025544639,-24.5959405448757,-14.6655251511542,126.472008,-1329.250977,426.909058
21.036,-14.044817280573,-24.5881978589543,-14.7719159383039,126.369759,-1328.50708,426.840485
21.039,-14.0038481215611,-24.5668083046862,-14.7961947916486,126.196098,-1327.835449,426.712341
21.042,-14.056656114527,-24.4873976820301,-14.7630235852514,126.050575,-1327.175659,426.581543
21.044,-14.0514054143514,-24.4804007052128,-14.8079920518307,125.944405,-1326.469849,426.510803
21.047,-14.0359179279562,-24.4853352338365,-14.8496652767576,125.797913,-1325.761353,426.43924
21.05,-14.0457382675948,-24.4618171030688,-14.8397244268057,125.632881,-1325.04248,426.361542
21.053,-14.0421783967015,-24.3925785327218,-14.8438906947524,125.465187,-1324.302612,426.292419
21.056,-14.1314653900984,-24.3314805767429,-14.7963099257913,125.322937,-1323.580322,426.220306
21.058,-14.2492367377391,-24.303820895368,-14.7906768793308,125.184547,-1322.898682,426.139496
21.061,-14.3087163096076,-24.2697683818386,-14.7510004367014,125.033783,-1322.254883,426.013977
21.064,-14.3235066500331,-24.2032119073162,-14.8060777381953,124.909149,-1321.610718,425.906281
21.067,-14.3472018973035,-24.1724581084438,-14.8592762262605,124.698616,-1320.897827,425.801208
21.069,-14.3931171347861,-24.1860393887238,-14.8671639254147,124.497147,-1320.13269,425.675812
21.072,-14.3880794638675,-24.1417138866788,-14.9073890446872,124.349571,-1319.415283,425.564453
21.075,-14.3081079728512,-24.1210893623086,-14.9333540725827,124.212799,-1318.725952,425.457794
21.078,-14.3212830477774,-24.1062639709436,-14.9180814120568,124.036705,-1318.044312,425.349518
21.081,-14.4148960742921,-24.0337512833267,-14.8756892729383,123.873032,-1317.361694,425.234192
21.083,-14.433987551633,-23.9966694567024,-14.8742360487443,123.692894,-1316.692993,425.152557
21.086,-14.4596135439384,-24.001012900985,-14.8649669634242,123.503723,-1315.969604,425.066193
21.089,-14.4915026927736,-23.9905771607525,-14.8274432008369,123.287163,-1315.232788,424.967163
21.092,-14.4675382103021,-23.9650422848234,-14.8388107286448,123.113029,-1314.529785,424.882385
21.094,-14.4686691325376,-23.9355441066572,-14.8552836693009,122.972679,-1313.850098,424.810974
21.097,-14.5920009717711,-23.8834477478669,-14.812650848131,122.78878,-1313.186768,424.69989
21.1,-14.6614002323261,-23.8027018868263,-14.818118101119,122.582344,-1312.542725,424.53949
21.103,-14.591690008445,-23.7395961614299,-14.9264905279174,122.335548,-1311.8479,424.423096
21.106,-14.6073713010352,-23.6859260846427,-15.0028616866548,122.105431,-1311.075562,424.362488
21.108,-14.6628931894136,-23.6795598442518,-14.9737023816581,121.932716,-1310.32373,424.29541
21.111,-14.6427967809515,-23.6473010713542,-14.9487399430565,121.729752,-1309.6521,424.174377
21.114,-14.5878029175937,-23.5757223116298,-15.0356938873755,121.551346,-1308.970703,424.06778
21.117,-14.6718407231806,-23.49980961442,-15.0110922798818,121.360695,-1308.267334,423.991394
21.119,-14.7078594409447,-23.4572694664958,-14.9623643545994,121.121719,-1307.546753,423.930084
21.122,-14.7018841584001,-23.4371907057138,-14.9640734776126,120.856995,-1306.828003,423.869446
21.125,-14.6684343763084,-23.3982911887294,-15.018021107473,120.643105,-1306.074463,423.816254
21.128,-14.7212697963849,-23.349323182918,-15.051244549975,120.448792,-1305.359497,423.728546
21.131,-14.7583586988296,-23.2968210385931,-15.0405204756925,120.243805,-1304.687988,423.644379
21.133,-14.7486966577991,-23.2557338077608,-15.0772519205911,120.058868,-1304.010742,423.58667
21.136,-14.800611509544,-23.1948326099944,-15.1002368732121,119.753464,-1303.230103,423.497101
21.139,-14.7646145189308,-23.1679781574661,-15.1467602410022,119.470406,-1302.470703,423.444611
21.142,-14.7262951219627,-23.1806942623841,-15.228114998537,119.253349,-1301.749756,423.417084
21.144,-14.7811357792439,-23.1374879487502,-15.1556130148796,119.022964,-1301.02356,423.354584
21.147,-14.812164821226,-23.0383181360293,-15.1401810079107,118.774559,-1300.27832,423.274261
21.15,-14.7604556456851,-22.9218635881286,-15.1783054375603,118.491669,-1299.591064,423.209656
21.153,-14.7190616744786,-22.9385954915814,-15.1935265129894,118.213074,-1298.858276,423.163757
21.156,-14.7536264945503,-22.9324710110068,-15.1717089426907,117.912582,-1298.108276,423.110107
21.158,-14.6588332702363,-22.8752156870075,-15.2011929473108,117.642166,-1297.368286,423.071594
21.161,-14.6616298014954,-22.7989256266098,-15.2381946743087,117.401558,-1296.649414,423.045471
21.164,-14.7178829011081,-22.7259320192514,-15.1972878962844,117.116806,-1295.934082,423.033783
21.167,-14.6604223214471,-22.6999065082725,-15.1507938380991,116.8032,-1295.202026,422.990936
