Time,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
2023-01-18 18:47:37.221877,0.1,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:37.333017,1.99,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:37.435684,2.09,[-22.  12. -52. -50. -20.  90.]
2023-01-18 18:47:37.526497,2.18,[-19.  10. -53. -50. -20.  90.]
2023-01-18 18:47:37.605312,2.25,[-28.  12. -43. -52. -21.  92.]
2023-01-18 18:47:37.691629,2.34,[-28.  13. -42. -52. -21.  92.]
2023-01-18 18:47:37.781700,2.41,[-30.  13. -41. -51. -21.  92.]
2023-01-18 18:47:37.856467,2.51,[-29.  13. -40. -51. -21.  91.]
2023-01-18 18:47:37.924916,2.58,[-29.  12. -40. -52. -21.  92.]
2023-01-18 18:47:37.988250,2.64,[-29.  12. -40. -51. -21.  92.]
2023-01-18 18:47:38.083472,2.71,[-29.  12. -38. -51. -21.  92.]
2023-01-18 18:47:38.153979,2.81,[-27.  10. -38. -52. -22.  93.]
2023-01-18 18:47:38.219169,2.87,[-28.  10. -39. -51. -21.  92.]
2023-01-18 18:47:38.285359,2.94,[-25.   8. -37. -51. -21.  92.]
2023-01-18 18:47:38.351889,3.01,[-23.   9. -36. -52. -22.  94.]
2023-01-18 18:47:38.417945,3.07,[-21.   9. -34. -52. -22.  92.]
2023-01-18 18:47:38.484666,3.14,[-20.   7. -33. -52. -22.  92.]
2023-01-18 18:47:38.555232,3.2,[-20.   6. -29. -53. -22.  93.]
2023-01-18 18:47:38.648837,3.3,[-20.   5. -26. -52. -22.  92.]
2023-01-18 18:47:38.714879,3.37,[-22.   6. -26. -52. -22.  92.]
2023-01-18 18:47:38.780984,3.43,[-21.   4. -24. -52. -22.  92.]
2023-01-18 18:47:38.879581,3.53,[-20.   5. -24. -52. -22.  91.]
2023-01-18 18:47:38.977350,3.6,[-18.   5. -24. -52. -22.  91.]
2023-01-18 18:47:39.043976,3.7,[-19.   5. -23. -52. -22.  92.]
2023-01-18 18:47:39.111202,3.76,[-19.   5. -22. -52. -22.  91.]
2023-01-18 18:47:39.176433,3.83,[-19.   5. -21. -52. -21.  90.]
2023-01-18 18:47:39.242737,3.9,[-21.   6. -22. -52. -21.  90.]
2023-01-18 18:47:39.310280,3.96,[-17.   6. -19. -52. -21.  89.]
2023-01-18 18:47:39.375073,4.03,[-19.   7. -20. -51. -21.  88.]
2023-01-18 18:47:39.472855,4.13,[-19.   6. -18. -54. -22.  93.]
2023-01-18 18:47:39.566010,4.19,[-19.   6. -19. -55. -22.  92.]
2023-01-18 18:47:39.636856,4.29,[-18.   6. -17. -55. -22.  92.]
2023-01-18 18:47:39.703319,4.36,[-18.   6. -17. -52. -21.  86.]
2023-01-18 18:47:39.769186,4.42,[-20.   5. -18. -56. -22.  92.]
2023-01-18 18:47:39.842175,4.49,[-19.   5. -18. -56. -22.  92.]
2023-01-18 18:47:39.934213,4.59,[-18.   6. -18. -53. -21.  86.]
2023-01-18 18:47:40.000306,4.65,[-18.   5. -21. -55. -21.  89.]
2023-01-18 18:47:40.066672,4.72,[-17.   5. -21. -54. -21.  87.]
2023-01-18 18:47:40.142406,4.79,[-16.   5. -21. -55. -21.  87.]
2023-01-18 18:47:40.231510,4.88,[-17.   5. -23. -54. -21.  87.]
2023-01-18 18:47:40.296654,4.95,[-20.   4. -24. -54. -21.  87.]
2023-01-18 18:47:40.363336,5.02,[-19.   5. -26. -51. -20.  82.]
2023-01-18 18:47:40.429758,5.08,[-21.   5. -27. -52. -20.  86.]
2023-01-18 18:47:40.501724,5.15,[-19.   5. -28. -52. -20.  85.]
2023-01-18 18:47:40.561679,5.21,[-25.   8. -28. -48. -19.  78.]
2023-01-18 18:47:40.631474,5.28,[-19.   7. -27. -50. -20.  84.]
2023-01-18 18:47:40.693671,5.35,[-20.   6. -27. -50. -20.  84.]
2023-01-18 18:47:40.772778,5.41,[-25.   8. -26. -48. -20.  82.]
2023-01-18 18:47:40.858959,5.51,[-19.   7. -22. -47. -19.  81.]
2023-01-18 18:47:40.925208,5.58,[-19.   6. -18. -46. -19.  80.]
2023-01-18 18:47:40.991125,5.64,[-20.   6. -18. -46. -19.  79.]
2023-01-18 18:47:41.572125,5.71,[-27.   1. -12. -49. -19.  81.]
2023-01-18 18:47:41.715379,6.32,[-25.   2. -13. -49. -19.  81.]
2023-01-18 18:47:41.835053,6.44,[-23.   1. -12. -49. -19.  81.]
2023-01-18 18:47:41.975050,6.58,[-21.   2. -12. -49. -19.  80.]
2023-01-18 18:47:42.123162,6.72,[-21.   0.  -8. -50. -20.  82.]
2023-01-18 18:47:42.284296,6.89,[-20.   1. -12. -49. -20.  80.]
2023-01-18 18:47:42.457617,7.05,[-19.   2. -14. -50. -20.  81.]
2023-01-18 18:47:42.613164,7.22,[-20.   4. -18. -49. -20.  80.]
2023-01-18 18:47:42.766450,7.37,[-23.   8. -31. -49. -20.  80.]
2023-01-18 18:47:42.926176,7.52,[-22.   8. -34. -49. -20.  81.]
2023-01-18 18:47:43.069625,7.68,[-26.   9. -38. -48. -19.  80.]
2023-01-18 18:47:43.213895,7.81,[-26.  10. -41. -47. -19.  80.]
2023-01-18 18:47:43.368273,7.97,[-25.  12. -45. -47. -19.  78.]
2023-01-18 18:47:43.516476,8.11,[-27.  13. -45. -47. -19.  78.]
2023-01-18 18:47:43.681584,8.27,[-26.  12. -44. -46. -18.  76.]
2023-01-18 18:47:43.834286,8.44,[-25.  12. -42. -46. -18.  75.]
2023-01-18 18:47:44.019613,8.6,[-24.  11. -42. -46. -19.  75.]
2023-01-18 18:47:44.198559,8.77,[-22.  11. -41. -46. -19.  75.]
2023-01-18 18:47:44.376491,8.97,[-20.   8. -36. -46. -19.  75.]
2023-01-18 18:47:44.521664,9.13,[-24.  12. -42. -46. -19.  75.]
2023-01-18 18:47:44.692865,9.26,[-24.  10. -36. -46. -18.  74.]
2023-01-18 18:47:44.854607,9.46,[-24.   5. -29. -47. -19.  76.]
2023-01-18 18:47:44.986164,9.58,[-21.  -1. -31. -46. -18.  74.]
2023-01-18 18:47:45.149303,9.73,[-19.  -0. -38. -46. -18.  73.]
2023-01-18 18:47:45.298699,9.88,[-17.   1. -43. -46. -18.  75.]
2023-01-18 18:47:45.431325,10.04,[-21.   4. -42. -47. -18.  76.]
2023-01-18 18:47:45.822651,10.17,[-25.   4. -38. -46. -17.  73.]
2023-01-18 18:47:45.967197,10.56,[-24.   3. -35. -46. -18.  74.]
2023-01-18 18:47:46.123090,10.69,[-23.   5. -36. -45. -18.  73.]
2023-01-18 18:47:46.278422,10.86,[-24.   5. -36. -45. -18.  72.]
2023-01-18 18:47:46.424147,11.02,[-24.   6. -35. -45. -18.  73.]
2023-01-18 18:47:46.555212,11.15,[-23.   7. -37. -44. -18.  72.]
2023-01-18 18:47:46.723265,11.29,[-25.   9. -38. -43. -18.  72.]
2023-01-18 18:47:46.862032,11.45,[-27.  15. -42. -40. -17.  68.]
2023-01-18 18:47:46.979312,11.58,[-29.  18. -43. -43. -18.  75.]
2023-01-18 18:47:47.134433,11.72,[-41.  37. -61. -41. -18.  74.]
2023-01-18 18:47:47.278626,11.88,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:47.402743,12.01,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:47.523657,12.15,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:47.648290,12.24,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:47.743326,12.38,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:47.850430,12.47,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:48.031444,12.57,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:48.143948,12.77,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:48.257234,12.87,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:48.388685,13.0,[0. 0. 0. 0. 0. 0.]
2023-01-18 18:47:48.532602,13.14,[-14.   9. -59. -41. -17.  67.]
2023-01-18 18:47:48.666440,13.27,[-20.   6. -40. -45. -18.  71.]
2023-01-18 18:47:48.819464,13.4,[-26.  10. -40. -46. -18.  75.]
2023-01-18 18:47:49.177579,13.56,[-30.  14. -42. -44. -18.  73.]
2023-01-18 18:47:49.550115,13.93,[-27.  12. -40. -44. -18.  73.]
2023-01-18 18:47:49.729050,14.31,[-25.  12. -43. -45. -18.  75.]
2023-01-18 18:47:49.884889,14.46,[-23.  10. -44. -45. -18.  75.]
2023-01-18 18:47:50.067316,14.65,[-21.  10. -46. -45. -19.  76.]
2023-01-18 18:47:50.199980,14.8,[-25.  12. -45. -44. -18.  75.]
2023-01-18 18:47:50.351277,14.93,[-25.  11. -44. -44. -18.  75.]
2023-01-18 18:47:50.528148,15.11,[-20.   9. -43. -45. -19.  77.]
2023-01-18 18:47:50.664766,15.26,[-15.   7. -42. -45. -19.  78.]
2023-01-18 18:47:50.828691,15.43,[-19.  10. -42. -45. -19.  76.]
2023-01-18 18:47:50.969278,15.57,[-16.   5. -29. -48. -20.  80.]
2023-01-18 18:47:51.126148,15.73,[-15.   2. -18. -46. -19.  77.]
